protocol,n,run,audit_mode,phase,tx_index,latency_ms,ledger_bytes,gas_used,block_number,status,tx_hash
IRPP-TD,10,4,normal,credential_refresh,4,501.632310,289,28384,862,0,0xa4141e9551982bcdeb188100c129a8755d41a6adfa45ef57a56782766a3f3ada
IRPP-TD,10,4,normal,credential_refresh,5,503.787802,289,28384,863,0,0x485182883ac2fb9799dc099a75a259ff588e57904c2d302a410e1065f5f51d43
IRPP-TD,10,4,normal,credential_refresh,6,501.928091,289,28384,864,0,0xb15b96a914f52cf268c5ed0341595543c214c29fc5b81fd5eeb8fc05fad193ee
IRPP-TD,10,4,normal,credential_refresh,7,501.855071,289,28384,865,0,0x1f627242a81450665bbba5cfda839b96178ca6a111ae797da6d653874d2f3100
IRPP-TD,10,4,normal,credential_refresh,8,502.409278,289,28384,866,0,0x7a86b153535ec7e82ae8be011140c9990b2c620c4d9f645997ea452abb7e8980
IRPP-TD,10,4,normal,credential_refresh,9,503.017320,289,28384,867,0,0x593985acd7d50b622c58a4132d75d08c99c7df542aeeb3f9620becf64aa71ce5
IRPP-TD,10,4,normal,credential_refresh,10,500.370292,289,28384,868,0,0xbab6de2e5e31deb6cc470764abf9f1e3a9475b95da6947b66b7d1306db002a9b
IRPP-TD,10,4,normal,input_close,11,503.962660,289,18625,869,0,0x9e8b0853d0633c427c386391d6f51eae5365ebe85f099a31be676aa398ca72a2
IRPP-TD,10,4,normal,output_commit,12,501.723799,353,26849,870,0,0x6e57f739483e9dfaca8017163b44d15e9ff1e1a1b5842e7856ec45004a0539c7
IRPP-TD,10,4,normal,settle,13,499.512750,225,13383,871,0,0xcdde2f25fd10c08067b46b82eb3660c2b31579cd9af0a6f843f9494f62e8bef4
RPPS-TDC,10,5,normal,publish,0,500.076884,609,76767,872,0,0xf0187a83e3eb107c0159faab7581cd82ce303c39ea28998b73b516f6e3876b7d
RPPS-TDC,10,5,normal,encrypted_upload,1,501.723990,7235,1119312,873,0,0xfd61dd09c132cfa5703bbdf4ce51b7a91cc4ac32415b3126a3098deae55b5454
RPPS-TDC,10,5,normal,encrypted_upload,2,500.440343,7235,1119312,874,0,0x4e4b3f8ea4309e88454f1f96079fe2ed4e2ff58cf309e5025b8b758c5bb5dc70
RPPS-TDC,10,5,normal,encrypted_upload,3,501.367354,7235,1119312,875,0,0x4f9483d4ef6ec9f65ac43e27be471b8f5bedbc4efc78ee2fa0ec71516e08cd94
RPPS-TDC,10,5,normal,encrypted_upload,4,549.533170,7235,1119312,876,0,0x588c6ef16826e88815a0af23ca5b262c42521e630898beac9d78668a9e0521c9
RPPS-TDC,10,5,normal,encrypted_upload,5,500.710669,7235,1119312,877,0,0x649e221e8a5fec9bcc7411ad96d32d3d2ed1407e47844d79d3c5abd2e9442b01
RPPS-TDC,10,5,normal,encrypted_upload,6,502.918068,7235,1119312,878,0,0x7889eaec22d075e6f270acf4ca09a65002882f734e0125e74073f6448ab8830e
RPPS-TDC,10,5,normal,encrypted_upload,7,620.989915,7235,1119312,879,0,0xeb67a990abdba8d665aa2f9da9851437e37b61c22c4ed3e89caf8c4d358f1015
RPPS-TDC,10,5,normal,encrypted_upload,8,503.767090,7235,1119312,880,0,0x2d75f599953bc5d7df4ab0891aebefc68fe08caed79c0d7616e0b029b68c97bb
RPPS-TDC,10,5,normal,encrypted_upload,9,498.920224,7235,1119312,881,0,0x57445c959b182cc35c46fd0d6a0ea9e9f595863e9910d45883335709f2ff7279
RPPS-TDC,10,5,normal,encrypted_upload,10,504.601622,7235,1119312,882,0,0x9f768b87cc7df56df0d8c25bffffc95794e1e8d92161387fb3c5037d20776eae
RPPS-TDC,10,5,normal,trust_update,11,500.192817,225,11089,883,0,0x5b1a1efb1cbe5e2a08756e3ed3c3980a95a514e7783755cb886c7ed599a13536
RPPS-TDC,10,5,normal,selection,12,499.555897,225,16125,884,0,0x195a7ee09ce90b1a8b6cb8ddf149e98132047969bc4d1ddd515c58240b5cd1a1
RPPS-TDC,10,5,normal,result,13,501.344005,225,16102,885,0,0x8044f297e5e17460fa5a9e5f2d7a0e872fdd2abe2d845f1d53d515b7e355b56b
RPPS-TDC,10,5,normal,reputation_update,14,502.822324,88,7486,886,0,0x17477be96d0019f57d72babf9a0d76f748e1499a5fd3e007380da684aa6aa5e7
RPPS-TDC,10,5,normal,reputation_update,15,499.761970,88,7486,887,0,0x324b7a0d61df2e6d11154113f13054551b9a6ba55e5eb1a2d35eb0118775dce8
RPPS-TDC,10,5,normal,reputation_update,16,502.101436,88,7486,888,0,0x9295c4166eec7330050072e0e13ffb0c3afa5787e630bbdc366f7fe313a318cb
RPPS-TDC,10,5,normal,reputation_update,17,501.504965,88,7486,889,0,0x72996a22ce03ccff1638dc5ea83961a365560061f7688a635be50a9fb92d5021
RPPS-TDC,10,5,normal,reputation_update,18,502.276975,88,7486,890,0,0xa1994d9fdab83999305726f7e9a860ead60505ae37c9520e65107fc24c33e5bb
RPPS-TDC,10,5,normal,reputation_update,19,502.722489,88,7486,891,0,0x5b863b87859f3de9bf3b6fe6fa29ae93483d91bcb4427a94bbdc19bd930747d7
RPPS-TDC,10,5,normal,reputation_update,20,500.579066,88,7486,892,0,0x29d33302c5269299e48cc252ec661f9bc937456b5a78986079b341892eb79695
RPPS-TDC,10,5,normal,reputation_update,21,527.746598,88,7486,893,0,0x390c618b1cfeb83bf28b7cf0080ad54575b056cfd666ddd0ebd866ce24c67a77
RPPS-TDC,10,5,normal,reputation_update,22,472.964500,88,7486,894,0,0x97cd024a1a5b397c0f2fe6d011a77d38d12411afbc0fe62d53e103f04fd7cc98
RPPS-TDC,10,5,normal,reputation_update,23,501.560546,88,7486,895,0,0x855ca25fafa19cff3aee29c2049119e24b9f909cd32db8ffad5dd4bd691f3837
RPPS-TDC,10,5,normal,settle,24,501.564639,225,11065,896,0,0xa5dc11b97e58d3c7bca2c5f53c63f742d7932111c19ee2fb2737dab130a357ef
IRPP-TD,10,5,normal,publish,0,595.215315,289,16530,897,0,0xc49a3f3ccbb4afbdcb9cc06d14aa2802f75b49b1f00f69e08edf870515d88628
IRPP-TD,10,5,normal,credential_refresh,1,404.204768,289,28384,898,0,0x3da214e63dc24c41d9b79bc2b8318f3d918149480e95be9a83f098aaec2a192b
IRPP-TD,10,5,normal,credential_refresh,2,503.167573,289,28384,899,0,0x96150de2420a8bf5f62b6869efe9d8d7aa98fb23642381dfb382eae6aa105c3a
IRPP-TD,10,5,normal,credential_refresh,3,502.415118,289,28384,900,0,0x154427603190c34be6608d8351f0977d911391a48266804180632157fdb1e1c3
IRPP-TD,10,5,normal,credential_refresh,4,500.917485,289,28384,901,0,0xac17010d6e4df91f18f3adb5b5490caf33f0102a809fb4d7f62992b574427ffe
IRPP-TD,10,5,normal,credential_refresh,5,490.392999,289,28384,902,0,0xc2286071c11fdc08959857eccd37e2d6dd08b6b0a066e72677c0a8063372f626
IRPP-TD,10,5,normal,credential_refresh,6,529.677795,289,28384,903,0,0x25e499cd904f071af60eee500624527cbe8d98d7852f22447e4ccf2c26ff1a7f
IRPP-TD,10,5,normal,credential_refresh,7,473.452737,289,28384,904,0,0x2c8efc2d122226d4e42891458cc907ddb2d062066f61da92b45cd6f2769be893
IRPP-TD,10,5,normal,credential_refresh,8,499.709787,289,28384,905,0,0x6087ae055609f11b37681509a64fb80c87de08709b5c15cec3b6546a9d6ed713
IRPP-TD,10,5,normal,credential_refresh,9,501.005796,289,28384,906,0,0xb2eaa6e2b361f31971afa6f52432a2e0bef9a5a59c7c4eae4950d6f15334c34c
IRPP-TD,10,5,normal,credential_refresh,10,501.312265,289,28384,907,0,0x693148342523d6fa75ff80c95f7069265e52eb2931c328fd32cbf1b71ee3e6e6
IRPP-TD,10,5,normal,input_close,11,505.214950,289,18625,908,0,0x45b8c91f77fc7cda8a0dccfe459a34840ced1c5b9456fe0ad7c797569db65292
IRPP-TD,10,5,normal,output_commit,12,499.005016,353,26849,909,0,0x1d2f76eeb4d180cf2722bb736e90a1c51763c869a62c1da778b83f853dc516a7
IRPP-TD,10,5,normal,settle,13,500.969162,225,13383,910,0,0x01b135acea313908fd4c389dc07301bc26b6e6efe4fd481149aacbf696beb424
BSIF,10,5,normal,publish,0,501.313754,609,76767,911,0,0x9d64ae7928d7b3a00b64f3402e60af90be6f0c663ff5c62a219479fe02e37c54
BSIF,10,5,normal,encrypted_upload,1,503.379827,7651,1185200,912,0,0xd58d62a247eb215756c9befcd5eaff61fdf7aaf863b4e1f6b0e43d42d871bf90
BSIF,10,5,normal,encrypted_upload,2,650.128890,7651,1185200,913,0,0xe5bc5d2aa7f56d06a81d7003a133f6a6a76c3ee27fa5b2d09da088ecd63ea564
BSIF,10,5,normal,encrypted_upload,3,485.458717,7651,1185200,914,0,0x956704419a4acea9599c10ca2246371bc90ca6e2701ba113ae4596fed2ef7432
BSIF,10,5,normal,encrypted_upload,4,513.441782,7651,1185200,915,0,0x5ed92c97ae553e95db743c1dc84f9a776ef25442f16436d09729cbf3333c0520
BSIF,10,5,normal,encrypted_upload,5,504.219388,7651,1185200,916,0,0x0d9eb64d5b688cbc642e670f106e7ec56b5af309e78d20fcd9ea4c0ebff67c28
BSIF,10,5,normal,encrypted_upload,6,544.424172,7651,1185200,917,0,0xca2744fc3e6ffd1ce8f4b3906a748b0b29edc9da52a13ccb33d9bf00638ce17e
BSIF,10,5,normal,encrypted_upload,7,503.891672,7651,1185200,918,0,0x8e795f9fdd77634a40c22c8135a42cc2245c9da45b9e88d2f0c943a6359a5a80
BSIF,10,5,normal,encrypted_upload,8,500.485248,7651,1185200,919,0,0x998147630f402b91d61e2daedb773c5b7e0001ec9e6421392a04b0bf902baf4a
BSIF,10,5,normal,encrypted_upload,9,502.633696,7651,1185200,920,0,0x8b823d980daf7a42cee01cf9e180d9d0069fbf30e8fb33279297be1db73bc618
BSIF,10,5,normal,encrypted_upload,10,498.038713,7651,1185200,921,0,0x8f22e72bfbd3cf98b3d6471da22b226263eb4227b2b6cab9799b52670bb4e83b
BSIF,10,5,normal,quality_report,11,499.761895,225,18236,922,0,0xbe0afec8c6326a8945956cbe53e30b8a7a2a1ca3718b27f30e146a8ee29a867b
BSIF,10,5,normal,reputation_update,12,515.060329,88,7486,923,0,0x41c7df2225caf6ae65a742039b2316b1d99b094d58b1619e4df948e63f29b197
BSIF,10,5,normal,reputation_update,13,486.546545,88,7486,924,0,0x7781d91059812b1d8617996730300893853c013596b6e28a7a3ddd1906d1d6ec
BSIF,10,5,normal,reputation_update,14,501.776444,88,7486,925,0,0x9c23b2048e5731ffb029f07d992354c6bd9584f15117cf4ef556126e69f9ac1b
BSIF,10,5,normal,reputation_update,15,500.751966,88,7486,926,0,0x972d3c2c5975409ef7a92cd7f248581abad25cc7dce898b54f68f6702bd9304c
BSIF,10,5,normal,reputation_update,16,503.304460,88,7486,927,0,0xb86a43e513445964fd6ee68ecea876daced219d576f9e61b1a1d90e86d46c9ac
BSIF,10,5,normal,reputation_update,17,501.082338,88,7486,928,0,0x417ed804521c79e00d508408176be69c098f2142a083aa516fa0fda6cd0be75d
BSIF,10,5,normal,reputation_update,18,501.511477,88,7486,929,0,0x5615b235f31caabaeeae9a025d56f4ca090c17abc82060862dbb3ab3b6b727e6
BSIF,10,5,normal,reputation_update,19,503.756130,88,7486,930,0,0xb012f06cdfec5a86b8b8102e8ef463ee9a3cef1be3fb2872389a70d0fefa51c9
BSIF,10,5,normal,reputation_update,20,499.030158,88,7486,931,0,0xdd4662aeda6623f0e670fac480deda4a5798a9089db39ee18d550181bd77a130
BSIF,10,5,normal,reputation_update,21,503.119460,88,7486,932,0,0xb1fa8cbe5c6474531a94288360729ffcfbf9df5af63e160ed0962c1805e9b245
BSIF,10,5,normal,settle,22,516.620294,225,11065,933,0,0xd9d7fd637b07309357715a6f3204b7aaf4d7df5d4b699608c077c2004c23e573
IRPP-TD,10,6,normal,publish,0,483.723016,289,16530,934,0,0xcc7129de5674de6fc0269ffe905df8b917fcdd105fdddc3a47f033bba7b37897
IRPP-TD,10,6,normal,credential_refresh,1,501.922082,289,28384,935,0,0x87d301ecab7126ab9c1a5d72e3f82ed5f57a6e19cf05024ab03232299a2757c2
IRPP-TD,10,6,normal,credential_refresh,2,501.664698,289,28384,936,0,0x62adc122e7f7e11d4f33084dd0867b9162632613e454b6e03c59b9cd81d8d033
IRPP-TD,10,6,normal,credential_refresh,3,500.464104,289,28384,937,0,0xb18bd6616b00fc435239e16db13220e72fa21f312414ce8c94da810a7d9ea4e9
IRPP-TD,10,6,normal,credential_refresh,4,542.209104,289,28384,938,0,0xf0ff7eafd5efb57fcc079c9c5764a0bf067708a77fe725825517fe1ba000586c
IRPP-TD,10,6,normal,credential_refresh,5,463.428734,289,28384,939,0,0xa5515084a64c0f94df011ec7fb1ff633207c51ce5b93fb6f7d6303e1680d835e
IRPP-TD,10,6,normal,credential_refresh,6,500.307882,289,28384,940,0,0x65ed14199f24b9e12c253e5d43e2c8f28ba32c9ecd2649ebf182f96ac53d15b8
IRPP-TD,10,6,normal,credential_refresh,7,615.969173,289,28384,941,0,0x449928a1299643e32812c1cd90f01f318a145fe6f67a79cc3fc03b0fe6b29c06
IRPP-TD,10,6,normal,credential_refresh,8,465.703300,289,28384,942,0,0x02c745c21e526beab1872f25d2bac8f677d7fb4d1452bddc326ab9396a73e1d2
IRPP-TD,10,6,normal,credential_refresh,9,530.981156,289,28384,943,0,0x8bf8ff68709f1aac39efafb2b81754d4268f550cf3f7ddbb46a61c0e9bdecf71
IRPP-TD,10,6,normal,credential_refresh,10,540.244570,289,28384,944,0,0xcd50bbe6145b7800e32614549cf0e2081adb8a3afa4b69083928e89d09cbb891
IRPP-TD,10,6,normal,input_close,11,511.784750,289,18625,945,0,0x1f7bb05b9c030b6ff198ddc94b78a1dd2b2651433873ebc7edaff5091bbddb1d
IRPP-TD,10,6,normal,output_commit,12,500.090364,353,26849,946,0,0xd00713af2ecc8616f8cedb871369a9354b9e35fca3e7f055b680401e7dd1f88d
IRPP-TD,10,6,normal,settle,13,500.544076,225,13383,947,0,0xe542a93c0ca99550d66d9fbb9a328ce38961b52f9e312ff8ab5b6e122dc169be
BSIF,10,6,normal,publish,0,499.833622,609,76767,948,0,0x80a79e3545bfe46eb1cf41daef3192e610539fbbd6e504edffece70413bb4585
BSIF,10,6,normal,encrypted_upload,1,502.858666,7651,1185200,949,0,0x2af103a5db1e19a6e593c9cd31a347b5b910e78f7ca72ecc94535d9db60f8447
BSIF,10,6,normal,encrypted_upload,2,503.524967,7651,1185200,950,0,0xd8c46a37ba5201a4189b247dab61e0f22ce8f9368e52283c4c26dc66895df83e
BSIF,10,6,normal,encrypted_upload,3,501.635128,7651,1185200,951,0,0xe2a34b9800aa4657fda7c9094bfa2af4e0a5dbfb80817e18136e1677d1273ae4
BSIF,10,6,normal,encrypted_upload,4,502.371040,7651,1185200,952,0,0xc985eaba66cf7deba67e91426c60c5adcaffd6609c26fde980621c23315b9779
BSIF,10,6,normal,encrypted_upload,5,501.498271,7651,1185200,953,0,0x470c43336bf0de48e89ce474857d0a085df7f6f57ec887971a4b8d42f5c5f9ff
BSIF,10,6,normal,encrypted_upload,6,498.672246,7651,1185200,954,0,0xb68cbe2217c07d9ad9681cc19909c0fe8db5e21ed6c46b70252e2f6af36b4065
BSIF,10,6,normal,encrypted_upload,7,503.198096,7651,1185200,955,0,0xa15f8fe2e1f93ed20a49a9db2759025e9491ab1003948371ed18345ebfc9c21f
BSIF,10,6,normal,encrypted_upload,8,500.515518,7651,1185200,956,0,0x4d9e29de4646ff48526e74f4f6429ec47089b57eaccd21071bc93169755364b9
BSIF,10,6,normal,encrypted_upload,9,499.122629,7651,1185200,957,0,0x853aa5cc99b0769b0deb5f920035cb982f6ef1672394c6a8c106c5982fe4eefa
BSIF,10,6,normal,encrypted_upload,10,531.096062,7651,1185200,958,0,0xb1eb92b0020f72bcd2157795cabb124a07ac710fa48a41f23a54f928cd9628c3
BSIF,10,6,normal,quality_report,11,466.002283,225,18236,959,0,0x23c8ae8feceaa9cd3be372f06dc4dd983702335d5ae3635b73be4abd5eaa0139
BSIF,10,6,normal,reputation_update,12,503.211464,88,7486,960,0,0x78699183f872d71fccd40a4f9fba44c3ca2cd1cad5ec3bdfda2581ca92e3f3ad
BSIF,10,6,normal,reputation_update,13,502.515140,88,7486,961,0,0xebc3eaa129e522384928a108490f4e449f5dd33930cc7ca4a6454c3f61cdc685
BSIF,10,6,normal,reputation_update,14,495.319823,88,7486,962,0,0x565d70b0741bcc45ed9ce1c1cbc0046083bf17d668f4e2614d6efa71a3f28c04
BSIF,10,6,normal,reputation_update,15,502.371223,88,7486,963,0,0x31ed5117327948a2b657db5911a58d6fe8ebb4e5df32a5105af5d27f75589bea
BSIF,10,6,normal,reputation_update,16,499.471899,88,7486,964,0,0xa4c72215cfafe501ed911bc2de9aa10bcc5d4c93a2133a023e7b9c77cbb653dd
BSIF,10,6,normal,reputation_update,17,503.159839,88,7486,965,0,0x4a86d789fa9d94ba4b7b4badc5b3557d4e32a4f17e8965fbd3527fc0de3bf916
BSIF,10,6,normal,reputation_update,18,503.257992,88,7486,966,0,0x20bf0ac6e2b3ac039963b5af76f991b8e693a3dc91f94b8acf67d66ca0f9b539
BSIF,10,6,normal,reputation_update,19,500.806573,88,7486,967,0,0x664531c441e4278813e3c33b8b3699873bf4d87b15bb2de4598ed22ff3a2ac5a
BSIF,10,6,normal,reputation_update,20,535.998583,88,7486,968,0,0xb9c7d2879759eac240285b6b06ffaee130ffd4584c4caff958065b5eb79d19df
BSIF,10,6,normal,reputation_update,21,467.368264,88,7486,969,0,0xa44e45f9f034b69bb74d00f9ba2b2a8290baa8de5440ccc5c6bdb6c5096c9bb3
BSIF,10,6,normal,settle,22,501.975299,225,11065,970,0,0xf22813cb035f53c18e68034cd8bc1fb588f143dcaf862765e59ea3574caa6e3f
RPPS-TDC,10,6,normal,publish,0,502.345171,609,76767,971,0,0x55d9d8e6245c50b3013d3058504632f20999e03438af049b7e9e655ff3695758
RPPS-TDC,10,6,normal,encrypted_upload,1,500.811443,7235,1119312,972,0,0xa768e898bcb5891ce68fcc87e45f5410853a7bea44de96786a480835dd5ba776
RPPS-TDC,10,6,normal,encrypted_upload,2,500.597740,7235,1119312,973,0,0x17266169e02ffe4e431d27ac975ca7b082627d0eb172578fa0013c4cf358542e
RPPS-TDC,10,6,normal,encrypted_upload,3,620.487886,7235,1119312,974,0,0xb04cf7fd2435c64a6b530a762943af1827ba2812cde3c6065ee7c1b506b3f2c1
RPPS-TDC,10,6,normal,encrypted_upload,4,380.656196,7235,1119312,975,0,0x8921124603e8410d767109f4279256ad782edd2c1a1138e41038ed97eaa63d38
RPPS-TDC,10,6,normal,encrypted_upload,5,499.951856,7235,1119312,976,0,0xb187f13a34256f23d28fccf663ec70713878db49855ecaa5dbb2b398e01a53d6
RPPS-TDC,10,6,normal,encrypted_upload,6,500.918136,7235,1119312,977,0,0x783436fe969e0fdccf8efe94877838870245d34aedff51f7b24b0f136240cf41
RPPS-TDC,10,6,normal,encrypted_upload,7,613.790240,7235,1119312,978,0,0x9c051dcf2a31707e6935707e3d9af4c8ed31ff42f3a9dcb732c12451cda5682f
RPPS-TDC,10,6,normal,encrypted_upload,8,389.351821,7235,1119312,979,0,0xf2705e1f746c1715b38f85e0c5f671d05c2713ee1b094098ad6f11a5d4fe5f47
RPPS-TDC,10,6,normal,encrypted_upload,9,502.267878,7235,1119312,980,0,0x949ab0cbfc53202c438df7c7bb64e31c142b1e7d4355daf5f94e72e611a9ab70
RPPS-TDC,10,6,normal,encrypted_upload,10,503.109459,7235,1119312,981,0,0x73ce3ae69be885e1c0187842c384ebb79279d5abf0f2e061c15717376d404644
RPPS-TDC,10,6,normal,trust_update,11,499.556270,225,11089,982,0,0xed11be80c6f1034cf6e8a976879984d3793deee3012885737b7d3d5f78a7d2d1
RPPS-TDC,10,6,normal,selection,12,501.843786,225,16125,983,0,0xf61552b5360d08eb32b5ade2be577d9dc92d7821f98ae7b4fcb448bbe0640e58
RPPS-TDC,10,6,normal,result,13,500.359733,225,16102,984,0,0x91d58effbf5d98ed2a7b998c0437177d02ebf47a72557928f209eb004b17af52
RPPS-TDC,10,6,normal,reputation_update,14,491.452740,88,7486,985,0,0xe9249a1f3254e26fc127e17d8000e5c8c7b70fc65e94faf999de44caf6219e3a
RPPS-TDC,10,6,normal,reputation_update,15,546.406828,88,7486,986,0,0x325371ab3b368fba500aa482b8e2bce81389cb94f519631a447de294d6a61a3a
RPPS-TDC,10,6,normal,reputation_update,16,540.937126,88,7486,987,0,0xe2d349278b1f5a8554292c0d5ff73fe53e8f9e998dbcdaf3597a25d22333395f
RPPS-TDC,10,6,normal,reputation_update,17,514.758853,88,7486,988,0,0xf6015485dfef3193b0bdc31c29f12053a1a69918b934e147e1112ef6bbfb6174
RPPS-TDC,10,6,normal,reputation_update,18,492.332225,88,7486,989,0,0x56a8e97707eac8b31a6a875797a71cc390c719e447011d7d950095a32efcacc0
RPPS-TDC,10,6,normal,reputation_update,19,501.174065,88,7486,990,0,0x46d02223b94b3d7c6da8c022d1b5fb57f07174030fbfe268977377a01cd05bc8
RPPS-TDC,10,6,normal,reputation_update,20,500.312027,88,7486,991,0,0x26df4f79fecbe8caedea0f9a35e34d540ce4ba00d277582e99f31491a25c7a8b
RPPS-TDC,10,6,normal,reputation_update,21,502.501817,88,7486,992,0,0x6ef56688cb5b05011e4b8c55985e2512ecf549fe5eb7e117cdb35522a78767bc
RPPS-TDC,10,6,normal,reputation_update,22,503.627263,88,7486,993,0,0x8c48a98018621a97acf703fa9948bb7f67e4d92868b3d3ff88897a6a2f48aeb2
RPPS-TDC,10,6,normal,reputation_update,23,500.267553,88,7486,994,0,0x6b8c6d0233a3ce06c7676864308b9f7b38c80bd08d64b49406b50754e3d806a0
RPPS-TDC,10,6,normal,settle,24,502.253282,225,11065,995,0,0x9db70c8e9ca2a529b863cad9fc70f8a46a4f98065ce794e9918890e8f6a80083
BSIF,10,7,normal,publish,0,497.537263,609,76767,996,0,0x3b9e406531ee36d0a72ce386e62e8e4ae086c202db840600af981628a4e3a9e1
BSIF,10,7,normal,encrypted_upload,1,552.383913,7651,1185200,997,0,0x9c7a3a675d7ad202279902bd673f78b20ce1c8467e7b6fd6f4c68249a255d2ab
BSIF,10,7,normal,encrypted_upload,2,514.384643,7651,1185200,998,0,0x505cc728a52bcc287ae2a62aaf2ebb72fba25c56b22d328884b7b1914306f014
BSIF,10,7,normal,encrypted_upload,3,490.639755,7651,1185200,999,0,0x147bb14229a2934e583950db8fb2cf7074246732e37e520e72ba56626701c499
BSIF,10,7,normal,encrypted_upload,4,501.599515,7651,1185200,1000,0,0x64e0cd026790f99cfeeeeeecb386cc1cabf62f12d386e430d3dd8b80479cbca8
BSIF,10,7,normal,encrypted_upload,5,502.156120,7651,1185200,1001,0,0xd4d6413278e89ec30b84e7271d18200c75c890c93a84bd6a12189a1896db986d
BSIF,10,7,normal,encrypted_upload,6,502.312962,7651,1185200,1002,0,0x2c5c6f3444c9bc7aa16ec2f22d42f8492542a55c8973f8f5a1d93fa909efe1d9
BSIF,10,7,normal,encrypted_upload,7,505.823603,7651,1185200,1003,0,0x7f66c4a41635d003463bbc2a461cb87e322cef07227c476bd437c22927972ee5
BSIF,10,7,normal,encrypted_upload,8,504.086530,7651,1185200,1004,0,0xefbc03a2096acc882c51716baee0e784957170a91387cdcdd65396bae24fa548
BSIF,10,7,normal,encrypted_upload,9,502.631144,7651,1185200,1005,0,0xfbc310d9f6d1c0dc560ff7795f24d1734318d203412e63d21d187e9861dbed7e
BSIF,10,7,normal,encrypted_upload,10,501.375380,7651,1185200,1006,0,0xb3d661afb3b77be56d00173246efe65016c27be057a056038563a95c38ca57b6
BSIF,10,7,normal,quality_report,11,501.419903,225,18236,1007,0,0x0a0220a2b657afc12c8365bc2c33b65a3ab3221586acbdc38bef4e9a8cdbd845
BSIF,10,7,normal,reputation_update,12,501.411884,88,7486,1008,0,0xdac8042ea95a1f5194cb70cce158729a01e396c2b32eaec16ca642775f7fe301
BSIF,10,7,normal,reputation_update,13,501.176955,88,7486,1009,0,0xadfafc1aa24d3342e4fddcb6c0257fe22272de182a30351266288c88adc716ff
BSIF,10,7,normal,reputation_update,14,502.672737,88,7486,1010,0,0xf601af541b4e718f053981a2ad97575c8e1073c997df732a651931477bf867a6
BSIF,10,7,normal,reputation_update,15,502.283542,88,7486,1011,0,0xef5003826e985b0cd288a180f351ca094ccb7e3af26bbdd22607a0855d52200f
BSIF,10,7,normal,reputation_update,16,503.034524,88,7486,1012,0,0x9871ff5c6732f7b978d52618ac0d65cff2236df25a60f93d7b636018196a8746
BSIF,10,7,normal,reputation_update,17,502.842676,88,7486,1013,0,0x4da35790a7e86176604ff72cacf68d24a81fd562cb13632ad1c9a60b306bfa4b
BSIF,10,7,normal,reputation_update,18,500.001441,88,7486,1014,0,0x4075625fb259861f50e9688ed2e0bd0c3ff311dd5bd5119b424a226c446e59ec
BSIF,10,7,normal,reputation_update,19,503.155040,88,7486,1015,0,0x9213798670ab867b53199816f50a046307cc0e60141458caeefaccc0ec59c994
BSIF,10,7,normal,reputation_update,20,501.280210,88,7486,1016,0,0x47c595d9c2642db06f4a0db52e67b7051adc6372bec6734255c23d54b8466227
BSIF,10,7,normal,reputation_update,21,500.229295,88,7486,1017,0,0x9061ffa0ed06e44b190f94db34dd50f43e28d0a4a94b4ae0bdb4c781636baffb
BSIF,10,7,normal,settle,22,538.492283,225,11065,1018,0,0x669c6ef2f24af77feda8bb47169a09672dc3143650307fefb563175a97632b92
RPPS-TDC,10,7,normal,publish,0,464.393963,609,76767,1019,0,0x7b02c7ed718d450f8009cfb248733b0a7ab71008958753b1d12503db4a244e83
RPPS-TDC,10,7,normal,encrypted_upload,1,500.534966,7235,1119312,1020,0,0xe381a6f15ddcac1341b262362f136a370a5b124e5a70f925a5fe2a3ad8293567
RPPS-TDC,10,7,normal,encrypted_upload,2,500.615636,7235,1119312,1021,0,0x9ca2c0ead29051bbe2091761b0d74ddc2fb4ba2775fcf40ec2fc466f77f7e5ed
RPPS-TDC,10,7,normal,encrypted_upload,3,504.866449,7235,1119312,1022,0,0x36cc3405a43334f20ce1f50f5f00a149dee580e9dcca8d3fdad404065312a90a
RPPS-TDC,10,7,normal,encrypted_upload,4,502.040892,7235,1119312,1023,0,0xc957036c405e7cdd8070dc568938eca13f12c821d91ae99b0dc077e4518f1361
RPPS-TDC,10,7,normal,encrypted_upload,5,502.317560,7235,1119312,1024,0,0xa94094772df511d1fd29a76ff6ed550afd597f892493cd6b7b448582d1239345
RPPS-TDC,10,7,normal,encrypted_upload,6,502.286683,7235,1119312,1025,0,0xc66612a3ceeb8586705aa9a48fbd70f32b4b508415af995493f40590c7f3686c
RPPS-TDC,10,7,normal,encrypted_upload,7,500.156703,7235,1119312,1026,0,0x9b1771ec4577c40a63a374fcab1f3dfc04e3f5b34dda3b9425e3997181671e12
RPPS-TDC,10,7,normal,encrypted_upload,8,502.511730,7235,1119312,1027,0,0xf18eebf7614adda65bfa5d3840c1287161747341e7c45801384c1e2714631859
RPPS-TDC,10,7,normal,encrypted_upload,9,500.911681,7235,1119312,1028,0,0x1a9eeee6a6d66363e2f4c8b76599d8386e5438113d5ed3d17f0b06811b71bea2
RPPS-TDC,10,7,normal,encrypted_upload,10,501.046468,7235,1119312,1029,0,0xf6c41351e40174c229add77944f03d760f8ba881bc4b367ffcac5f85d81cb9a6
RPPS-TDC,10,7,normal,trust_update,11,501.978158,225,11089,1030,0,0x4b5119153bbeb0e5a8701d0c2f956d89438fd014022be870811b3a40340a4bfd
