mode,scene,seed,tasks,no_truth_count,norm_sq_sum,sq_sum,norm_abs_sum,abs_sum,dimension,nrmse,rmse,nmae,mae,no_truth_rate,clean_nrmse,error_ratio,malicious_report_leakage,honest_false_low_rate
compact,Water,20260814,80,0,0.0012130577716705933,30529.48009581387,0.697780602360659,1271.5796773908667,720,0.0012979994070312982,6.511686086462582,0.0009691397255009152,1.7660828852650925,0.0,0.0010667552647538798,1.216773378035093,0.0,0.0
compact,Water,20260815,80,0,0.0011956662710754687,28595.119245554666,0.6987625758191592,1209.7064197178872,720,0.0012886611652082672,6.302018993672084,0.00097050357752661,1.6801478051637322,0.0,0.0010813028493605777,1.1917671038879716,0.0,0.0006313131313131314
compact,Water,20260816,80,0,0.0013196486623764613,32258.21808308248,0.7286740185891017,1217.5463658828044,720,0.001353826194314378,6.693510339944796,0.001012047248040419,1.6910366192816728,0.0,0.0011501028897094815,1.1771348515230298,0.0,0.0
compact,Water,20260817,80,0,0.0011802432842587896,35202.11118804997,0.6909301655424768,1253.297412690177,720,0.0012803229216462398,6.99226866578465,0.0009596252299201066,1.7406908509585792,0.0,0.0010894459691680243,1.1752055245327881,0.0,0.0
compact,Water,20260818,80,0,0.0011918133206619138,26394.567205863033,0.6946803588917944,1094.3215842683292,720,0.0012865831798593913,6.054677623065841,0.0009648338317941588,1.5198910892615682,0.0,0.0010875497549759276,1.1830108682134448,0.0,0.001265022137887413
compact,Water,20260819,80,0,0.0014342308955378213,31953.449060286264,0.743464792027197,1273.0070161152241,720,0.0014113778214615818,6.661815845661654,0.0010325899889266623,1.7680653001600335,0.0,0.0011571862986402412,1.2196634397763177,0.0,0.0
compact,Water,20260820,80,0,0.0012720549378170889,32372.258950525833,0.7079124817697902,1182.8592816836074,720,0.0013291888387999657,6.705331517875847,0.0009832117802358196,1.6428601134494547,0.0,0.0010902476148538281,1.219162345040464,0.0,0.0
compact,Water,20260821,80,0,0.001531983166281468,25954.84139097694,0.7904543282617472,1157.6268227763492,720,0.0014586824183533405,6.004031214176131,0.001097853233696871,1.6078150316338182,0.0,0.0011913026530295592,1.224443188004171,0.0,0.0006418485237483953
compact,Water,20260822,80,0,0.0013003316102470244,43995.18671700228,0.7173033878294982,1338.4833486828745,720,0.001343880993742783,7.816932006601855,0.0009962547053187474,1.8590046509484368,0.0,0.0011081320458723623,1.212744454732225,0.0,0.001273074474856779
compact,Water,20260823,80,0,0.001159100574914828,45719.777545393365,0.7032152118533521,1501.372219746614,720,0.0012688033376390241,7.9686693390596,0.0009766877942407669,2.0852391940925195,0.0,0.0010837874366651434,1.1707123507015194,0.0,0.001273074474856779
compact,Water,20260824,80,0,0.0014910310254483592,19836.012961448127,0.7498352281658083,1006.0553153574508,720,0.0014390540032374853,5.248811103670172,0.001041437816896956,1.3972990491075705,0.0,0.0011396368541172167,1.2627303145195339,0.0,0.0006345177664974619
compact,Water,20260825,80,0,0.0012587532791524592,33380.34821717429,0.6980151120182608,1235.1026389827573,720,0.0013222210266318202,6.808934920093994,0.0009694654333586956,1.7154203319204961,0.0,0.0010877395303603426,1.2155676885198787,0.0,0.0
compact,Water,20260826,80,0,0.0014492769353863857,32867.021941174375,0.7528431543445325,1218.3788443698777,720,0.0014187616545710176,6.756377845041262,0.0010456154921451842,1.692192839402608,0.0,0.0011778878572237304,1.2044963753298419,0.0,0.0
compact,Water,20260827,80,0,0.0011772093757820002,41299.35590195097,0.6926500155145635,1348.6047993314496,720,0.0012786762772177501,7.573652786501865,0.0009620139104368938,1.87306222129368,0.0,0.00108132558396422,1.1825081142813876,0.0,0.0006293266205160479
compact,Water,20260828,80,0,0.0013879485903448216,27370.36969506374,0.7335339590272978,1147.2962966911232,720,0.0013884186600153856,6.165582077489131,0.0010187971653156914,1.593467078737671,0.0,0.0011175417764143114,1.2423863602398795,0.0,0.0006385696040868455
compact,Water,20260829,80,0,0.0013063351397613564,35476.7526221905,0.7227463263031053,1316.2517506084153,720,0.0013469797180283233,7.019491970991927,0.0010038143420876462,1.8281274314005767,0.0,0.0011290173678771486,1.193054913372149,0.0,0.0006381620931716656
compact,Water,20260830,80,0,0.0013025479720093019,37951.17262604842,0.7225876965355985,1338.6762246053925,720,0.0013450258010791,7.260162669019394,0.001003594022966109,1.8592725341741563,0.0,0.0011317210028625349,1.1884782536305676,0.0,0.0
compact,Water,20260831,80,0,0.0013208756970541854,21661.934709852583,0.7112490290011224,1109.119679461435,720,0.0013544554548754729,5.48507250912427,0.00098784587361267,1.5404439992519932,0.0,0.0010857643590249774,1.2474672276881345,0.0,0.0
compact,Water,20260832,80,0,0.001322941653642031,37380.4208515606,0.7125789923209802,1246.6809203179973,720,0.0013555142800397602,7.205362668368821,0.0009896930448902502,1.7315012782194408,0.0,0.0011550327715052521,1.1735721388002163,0.0,0.0012706480304955528
compact,Water,20260833,80,0,0.0012244706984735271,29751.766331588882,0.7082258739873553,1114.0154477294318,720,0.0013040911578106411,6.428211079512117,0.0009836470472046601,1.5472436774019886,0.0,0.0011105666009738147,1.174257497629707,0.0,0.0
compact,Water,20260834,80,0,0.001293916147919152,27254.098862024475,0.6992610388351101,1167.2494465071195,720,0.00134056173337852,6.1524722743093365,0.0009711958872709863,1.6211797868154438,0.0,0.001024567114300529,1.3084176865209265,0.0,0.001265022137887413
compact,Water,20260835,80,0,0.0013224555439895968,40465.20830594094,0.7293975253857129,1335.96575482186,720,0.0013552652179911733,7.496777854698361,0.0010130521185912678,1.8555079928081388,0.0,0.001071940510019053,1.2643101042678986,0.0,0.0006345177664974619
compact,Water,20260836,80,0,0.0013310828249206035,35771.33942826111,0.7228590913621126,1427.7109147486435,720,0.0013596786920898115,7.048575449875306,0.0010039709602251564,1.9829318260397826,0.0,0.0010921641955429957,1.2449398154952465,0.0,0.0006373486297004461
compact,Water,20260837,80,0,0.0012652281734555164,22577.39828510771,0.7052914481181716,1067.0981099881126,720,0.001325617347510793,5.599776568596746,0.0009795714557196827,1.482080708316823,0.0,0.0011587838775184835,1.143972895402705,0.0,0.0006357279084551812
onoff,Climate,20260808,40,0,0.22564600728073006,8825.395267478803,3.1583041421420797,550.696672710866,200,0.033589135690036,6.642813887005568,0.015791520710710397,2.75348336355433,0.0,0.001933151349271041,17.375326408199697,0.3063063063063063,0.03758389261744966
onoff,Climate,20260809,40,0,0.46518917938210597,18267.729640090336,4.19190812307207,730.8327091394926,200,0.04822806130159629,9.5571255197602,0.020959540615360348,3.6541635456974633,0.0,0.0021559696537824797,22.369545516090145,0.37267080745341613,0.05555555555555555
onoff,Climate,20260810,40,0,0.1360762269918634,5337.966604269054,3.0671056673771786,535.9412006004173,200,0.026084116526332975,5.1662203806405,0.015335528336885893,2.679706003002087,0.0,0.0019323027488938583,13.498980188929897,0.3323170731707317,0.04133333333333333
onoff,Climate,20260811,40,0,0.4296676184365366,16737.523516950394,4.459252930597681,773.3108800627979,200,0.04635016820015525,9.148093658503502,0.022296264652988406,3.8665544003139893,0.0,0.001920520308400043,24.1341723893401,0.382262996941896,0.05858854860186418
onoff,Climate,20260812,40,0,0.02736786320878,1088.5126908812547,1.1496084322933255,212.6199705958636,200,0.011697833818442626,2.3329302292195266,0.0057480421614666275,1.063099852979318,0.0,0.0019527529039392098,5.990432171343879,0.14925373134328357,0.012113055181695828
onoff,Climate,20260813,40,0,0.1435263588784548,5668.940778628341,3.3807340184238384,592.2679603099759,200,0.026788650477250136,5.323974445199911,0.016903670092119193,2.9613398015498795,0.0,0.002020206428147985,13.26035305303355,0.4195583596214511,0.01576872536136662
onoff,Climate,20260814,40,0,1.3074755866744738,50394.9810852466,6.230854637368513,1077.147238751984,200,0.0808540532896921,15.87371744193001,0.031154273186842565,5.385736193759921,0.0,0.0019059818621098028,42.421208143183335,0.4692556634304207,0.0494148244473342
onoff,Climate,20260815,40,0,0.12892307951413098,5105.213144285728,2.6417280308986024,464.13420250299987,200,0.025389277216389106,5.05233270098364,0.013208640154493013,2.320671012514999,0.0,0.0017441414462770492,14.556891168765983,0.3258064516129032,0.028645833333333332
onoff,Climate,20260816,40,0,0.14898274062704306,5750.694080353132,3.023751170878042,527.9817271603358,200,0.027293107245881975,5.362226254249784,0.015118755854390209,2.639908635801679,0.0,0.0018623377704188647,14.65529383520122,0.32,0.033200531208499334
onoff,Climate,20260817,40,0,0.42151982233491664,16318.445013027896,3.7033532272686434,641.642126950812,200,0.04590859518297835,9.032841472379523,0.01851676613634322,3.2082106347540598,0.0,0.0018567247908089833,24.72557883119327,0.34726688102893893,0.03389830508474576
onoff,Climate,20260818,40,0,0.46445914958934,17887.028469346587,5.443348785350786,940.1506564307597,200,0.04819020385873772,9.457015509489922,0.02721674392675393,4.700753282153799,0.0,0.0020213222957108125,23.840930246995217,0.4040114613180516,0.06584362139917696
onoff,Climate,20260819,40,0,0.23840243112841358,9240.23511336166,2.822010126863999,492.15930871502513,200,0.03452552904217498,6.797144662783652,0.014110050634319995,2.4607965435751256,0.0,0.0018639491661085934,18.52278467135167,0.28615384615384615,0.02656042496679947
onoff,Climate,20260820,40,0,0.236786601824315,9215.424604415824,3.5469481877073896,620.2886922894787,200,0.03440832761297147,6.788013186645936,0.01773474093853695,3.101443461447394,0.0,0.0018263211156293526,18.840239713876556,0.32732732732732733,0.036241610738255034
onoff,Climate,20260821,40,0,1.10108130427575,42470.263710614854,5.732758765757995,994.7960452837872,200,0.07419842667724666,14.572279113202377,0.028663793828789978,4.973980226418936,0.0,0.0020575299584356995,36.06189371534512,0.39039039039039036,0.04161073825503356
onoff,Climate,20260822,40,0,0.4348477115959972,16962.608338946076,4.308277267510952,750.1694204869817,200,0.04662873103548912,9.209399638126818,0.02154138633755476,3.750847102434909,0.0,0.002033455470943082,22.930785405329537,0.3619047619047619,0.045871559633027525
onoff,Climate,20260823,40,0,0.1309344383730039,5087.686588849167,2.6979643904993003,470.72923926283033,200,0.025586562720791933,5.043652738268747,0.013489821952496501,2.3536461963141515,0.0,0.001898687137813594,13.4759235532905,0.33223684210526316,0.031007751937984496
onoff,Climate,20260824,40,0,0.2804281188171857,10869.502156749799,3.4054509197379583,591.9816132148354,200,0.037445167833592745,7.372076422809858,0.01702725459868979,2.9599080660741772,0.0,0.0018748367751972956,19.972494848066045,0.26785714285714285,0.04582210242587601
onoff,Climate,20260825,40,0,0.19352381880758052,7553.11074165953,2.9725945922233934,523.9645408880119,200,0.0311065763792466,6.145368476202028,0.014862972961116968,2.6198227044400597,0.0,0.0019715056478355145,15.778081292030803,0.3128834355828221,0.018617021276595744
onoff,Climate,20260826,40,0,0.2564815937882565,10017.66074472493,3.995810797897681,695.5917349490244,200,0.03581072421693371,7.077309073625699,0.019979053989488404,3.477958674745122,0.0,0.0020947156986059973,17.09574442047922,0.36645962732919257,0.05291005291005291
onoff,Climate,20260827,40,0,0.07186731031336556,2809.6918155877192,2.0051622903871276,350.6787281538893,200,0.01895617449716128,3.7481274095124615,0.010025811451935637,1.7533936407694466,0.0,0.002015018574857436,9.407444047260181,0.26688102893890675,0.02346805736636245
onoff,Climate,20260828,40,0,0.17889705134040096,6937.303169054618,3.5963535324918965,627.0367267428779,200,0.029907946380552525,5.889525944019017,0.017981767662459482,3.1351836337143895,0.0,0.00192346301394409,15.54901038581752,0.36904761904761907,0.03773584905660377
onoff,Climate,20260829,40,0,0.06663529431541351,2602.321395149342,2.1245895593825948,376.6417880100734,200,0.018253122241881456,3.607160514275281,0.010622947796912974,1.883208940050367,0.0,0.0019748021711818256,9.243013051255573,0.2676923076923077,0.021248339973439574
onoff,Climate,20260830,40,0,0.28930501004390397,11239.646783413695,4.602328371795713,798.4170200303831,200,0.03803320983324337,7.496548133445717,0.023011641858978568,3.9920851001519155,0.0,0.0020277445989666464,18.75641037467212,0.44011976047904194,0.053763440860215055
onoff,Climate,20260831,40,0,0.18091315410940298,7017.1826440015975,3.0129921232995875,528.0900651519589,200,0.03007599990934657,5.923336325079641,0.015064960616497938,2.6404503257597947,0.0,0.0019835696570660636,15.162563009676486,0.33015873015873015,0.028833551769331587
onoff,Climate,20260832,40,0,0.10056411072287094,4003.606160351939,2.785964007432897,491.9891843603239,200,0.022423660575703396,4.474151405770673,0.013929820037164484,2.4599459218016198,0.0,0.002003276957654969,11.193489991494975,0.3476923076923077,0.0451527224435591
onoff,Climate,20260833,40,0,0.39161769374607835,15263.209495781113,3.1771726552526705,554.214380093808,200,0.044250293431008926,8.735905647321609,0.015885863276263353,2.7710719004690403,0.0,0.0019996489565867527,22.129030840763562,0.24709302325581395,0.04087193460490463
onoff,Climate,20260834,40,0,0.0599600934790725,2285.059873377781,2.0706592924295593,363.7657695975752,200,0.017314747107461965,3.380133039820904,0.010353296462147797,1.8188288479878758,0.0,0.0017510046627052225,9.888464306377957,0.28792569659442724,0.04105960264900662
onoff,Climate,20260835,40,0,0.671192788255169,25874.87446586535,5.2950487201105805,909.567437181442,200,0.057930682209653334,11.374285574458149,0.0264752436005529,4.54783718590721,0.0,0.0018614352180895005,31.12151400525825,0.42038216560509556,0.04842931937172775
onoff,Climate,20260836,40,0,0.2997778801017039,11613.166255114462,4.065639172675558,701.5537978369747,200,0.03871549302938708,7.620093915141224,0.020328195863377793,3.5077689891848736,0.0,0.00180015562990479,21.506747742379773,0.36151603498542273,0.036734693877551024
onoff,Climate,20260837,40,0,0.10840330176109642,4241.094486328957,2.735756335773593,478.6792730582275,200,0.023281248007902888,4.604940003045076,0.013678781678867965,2.3933963652911374,0.0,0.001895438522910807,12.282776637962435,0.3192771084337349,0.028150134048257374
onoff,Traffic,20260808,40,0,0.07673645991031913,4071260.8183446643,2.5013887788106737,12504.831184254317,240,0.017881142290869723,130.24433478314046,0.010422453245044474,52.10346326772632,0.0,0.00033255845589221184,53.76841867664108,0.2598187311178248,0.033810143042912875
onoff,Traffic,20260809,40,0,1.5472184725594114,83654298.32334763,4.520670693956387,22751.83858222,240,0.0802916162227677,590.3893430163538,0.018836127891484946,94.79932742591667,0.0,0.00041699453308651407,192.5483665899993,0.19230769230769232,0.028871391076115485
onoff,Traffic,20260810,40,0,3.4601945886979943,177602906.43504095,10.591878495203131,52811.91214946673,240,0.12007280063739793,860.239565554854,0.04413282706334638,220.04963395611136,0.0,0.0003582416269575217,335.17266448668596,0.3241590214067278,0.08667529107373868
onoff,Traffic,20260811,40,0,0.46432936132982006,24302876.812964898,4.3903216178509945,21987.08775141767,240,0.043985289270477505,318.21688629091807,0.018293006741045812,91.61286563090695,0.0,0.000427185558738816,102.96530013873992,0.27469135802469136,0.08505154639175258
onoff,Traffic,20260812,40,0,1.6994711492188337,87571836.9315546,6.553873092924614,32699.30317825067,240,0.08414944912720349,604.0551745341459,0.02730780455385256,136.24709657604447,0.0,0.00035819031008187374,234.9294404641179,0.2930513595166163,0.07672301690507152
onoff,Traffic,20260813,40,0,2.088649819524358,109097144.87283626,8.786760555685293,43929.63204802247,240,0.09328830356133341,674.2191312697609,0.036611502315355385,183.04013353342694,0.0,0.00043444193933950753,214.73134868876116,0.4050632911392405,0.0663265306122449
onoff,Traffic,20260814,40,0,0.23797715078708365,12413167.901083037,3.6989988813707795,18538.456337966745,240,0.03148922770746924,227.42368592822368,0.015412495339044914,77.24356807486144,0.0,0.00039458508325975074,79.80339106417829,0.30930930930930933,0.041720990873533245
onoff,Traffic,20260815,40,0,0.573492500343724,30370865.410191085,5.722487241699867,28737.096646979244,240,0.048883044962088,355.7320234986764,0.023843696840416113,119.73790269574685,0.0,0.0003657967531008058,133.63444193452662,0.40584415584415584,0.06691919191919192
onoff,Traffic,20260816,40,0,0.11143884557232454,5965154.67523331,2.4023867618522683,12043.735818882555,240,0.021548283532987468,157.6540869968345,0.010009944841051117,50.18223257867731,0.0,0.0003419704162521652,63.01212768386959,0.23322683706070288,0.054637865311308764
onoff,Traffic,20260817,40,0,1.801850014641571,92175959.6884063,7.1476086662278195,35612.59097622432,240,0.08664703338453013,619.7309889796483,0.02978170277594925,148.385795734268,0.0,0.00034155226759524323,253.68601413360037,0.311178247734139,0.0754226267880364
onoff,Traffic,20260818,40,0,1.4308759792246324,75407544.92052162,7.801455532827908,39140.25326664847,240,0.0772138798841847,560.5337669003596,0.03250606472011628,163.08438861103528,0.0,0.0003792839313051786,203.57804143845217,0.3895705521472393,0.06201550387596899
