run,seed,n,fault,policy,audit_triggered,detected,corrected,bad_finalized,honest_votes,audit_reexecution_ms,correct_digest,submitted_digest
4,2035581004,27,missing_package,delayed_challenge,True,True,True,False,5,0.00032,3113df41efa7e42ff49061b398cc3110b2f13347ff0f882d51a2ff67ee27b9ca,MISSING
5,2035581005,27,label,no_trigger,False,False,False,True,0,0.000203,2ad0319434d1cf2fce5ca2fd815951533831d774f8451e5dbdc3ded2c878ff6e,c2de95fda1ef60ec688836da2746224a16047b4c7808aff84d471510cba66eb8
5,2035581005,27,label,proactive,True,True,True,False,5,7.966018,2ad0319434d1cf2fce5ca2fd815951533831d774f8451e5dbdc3ded2c878ff6e,c2de95fda1ef60ec688836da2746224a16047b4c7808aff84d471510cba66eb8
5,2035581005,27,label,timely_challenge,True,True,True,False,5,7.929523,2ad0319434d1cf2fce5ca2fd815951533831d774f8451e5dbdc3ded2c878ff6e,c2de95fda1ef60ec688836da2746224a16047b4c7808aff84d471510cba66eb8
5,2035581005,27,label,delayed_challenge,True,True,True,False,5,8.313612,2ad0319434d1cf2fce5ca2fd815951533831d774f8451e5dbdc3ded2c878ff6e,c2de95fda1ef60ec688836da2746224a16047b4c7808aff84d471510cba66eb8
5,2035581005,27,weight,no_trigger,False,False,False,True,0,0.000107,2ad0319434d1cf2fce5ca2fd815951533831d774f8451e5dbdc3ded2c878ff6e,ff81569e70551e02b13c6c3f9a72f3522dd616295c72dcce178c3e7c1107852f
5,2035581005,27,weight,proactive,True,True,True,False,5,8.216244,2ad0319434d1cf2fce5ca2fd815951533831d774f8451e5dbdc3ded2c878ff6e,ff81569e70551e02b13c6c3f9a72f3522dd616295c72dcce178c3e7c1107852f
5,2035581005,27,weight,timely_challenge,True,True,True,False,5,8.290846,2ad0319434d1cf2fce5ca2fd815951533831d774f8451e5dbdc3ded2c878ff6e,ff81569e70551e02b13c6c3f9a72f3522dd616295c72dcce178c3e7c1107852f
5,2035581005,27,weight,delayed_challenge,True,True,True,False,5,7.847144,2ad0319434d1cf2fce5ca2fd815951533831d774f8451e5dbdc3ded2c878ff6e,ff81569e70551e02b13c6c3f9a72f3522dd616295c72dcce178c3e7c1107852f
5,2035581005,27,reputation_state,no_trigger,False,False,False,True,0,0.000118,2ad0319434d1cf2fce5ca2fd815951533831d774f8451e5dbdc3ded2c878ff6e,e710ae3619012e5dcce801264946dee601423c1889165e79680628c65b1bab42
5,2035581005,27,reputation_state,proactive,True,True,True,False,5,8.337629,2ad0319434d1cf2fce5ca2fd815951533831d774f8451e5dbdc3ded2c878ff6e,e710ae3619012e5dcce801264946dee601423c1889165e79680628c65b1bab42
5,2035581005,27,reputation_state,timely_challenge,True,True,True,False,5,8.568187,2ad0319434d1cf2fce5ca2fd815951533831d774f8451e5dbdc3ded2c878ff6e,e710ae3619012e5dcce801264946dee601423c1889165e79680628c65b1bab42
5,2035581005,27,reputation_state,delayed_challenge,True,True,True,False,5,8.505262,2ad0319434d1cf2fce5ca2fd815951533831d774f8451e5dbdc3ded2c878ff6e,e710ae3619012e5dcce801264946dee601423c1889165e79680628c65b1bab42
5,2035581005,27,aggregate,no_trigger,False,False,False,True,0,0.000128,2ad0319434d1cf2fce5ca2fd815951533831d774f8451e5dbdc3ded2c878ff6e,0e5ca85cf0697ddc6bc730f3a92a9e50bec6217f8ad04f98c5f39a4bcf10e2ba
5,2035581005,27,aggregate,proactive,True,True,True,False,5,8.766705,2ad0319434d1cf2fce5ca2fd815951533831d774f8451e5dbdc3ded2c878ff6e,0e5ca85cf0697ddc6bc730f3a92a9e50bec6217f8ad04f98c5f39a4bcf10e2ba
5,2035581005,27,aggregate,timely_challenge,True,True,True,False,5,8.988682,2ad0319434d1cf2fce5ca2fd815951533831d774f8451e5dbdc3ded2c878ff6e,0e5ca85cf0697ddc6bc730f3a92a9e50bec6217f8ad04f98c5f39a4bcf10e2ba
5,2035581005,27,aggregate,delayed_challenge,True,True,True,False,5,7.569236,2ad0319434d1cf2fce5ca2fd815951533831d774f8451e5dbdc3ded2c878ff6e,0e5ca85cf0697ddc6bc730f3a92a9e50bec6217f8ad04f98c5f39a4bcf10e2ba
5,2035581005,27,payment,no_trigger,False,False,False,True,0,0.000107,2ad0319434d1cf2fce5ca2fd815951533831d774f8451e5dbdc3ded2c878ff6e,cb4ba9977c90ca8107bed4b3ea0559e97803918a7116a6e388b980f7532f663e
5,2035581005,27,payment,proactive,True,True,True,False,5,6.940658,2ad0319434d1cf2fce5ca2fd815951533831d774f8451e5dbdc3ded2c878ff6e,cb4ba9977c90ca8107bed4b3ea0559e97803918a7116a6e388b980f7532f663e
5,2035581005,27,payment,timely_challenge,True,True,True,False,5,7.258788,2ad0319434d1cf2fce5ca2fd815951533831d774f8451e5dbdc3ded2c878ff6e,cb4ba9977c90ca8107bed4b3ea0559e97803918a7116a6e388b980f7532f663e
5,2035581005,27,payment,delayed_challenge,True,True,True,False,5,7.118868,2ad0319434d1cf2fce5ca2fd815951533831d774f8451e5dbdc3ded2c878ff6e,cb4ba9977c90ca8107bed4b3ea0559e97803918a7116a6e388b980f7532f663e
5,2035581005,27,missing_package,no_trigger,False,False,False,True,0,0.000118,2ad0319434d1cf2fce5ca2fd815951533831d774f8451e5dbdc3ded2c878ff6e,MISSING
5,2035581005,27,missing_package,proactive,True,True,True,False,5,0.000844,2ad0319434d1cf2fce5ca2fd815951533831d774f8451e5dbdc3ded2c878ff6e,MISSING
5,2035581005,27,missing_package,timely_challenge,True,True,True,False,5,0.000406,2ad0319434d1cf2fce5ca2fd815951533831d774f8451e5dbdc3ded2c878ff6e,MISSING
5,2035581005,27,missing_package,delayed_challenge,True,True,True,False,5,0.00032,2ad0319434d1cf2fce5ca2fd815951533831d774f8451e5dbdc3ded2c878ff6e,MISSING
6,2035581006,27,label,no_trigger,False,False,False,True,0,0.000171,d4e5d68da0cea69563098712dbd9dccb2054053d0d253f74ed9b39c4eedcdb23,c81a10306fb4810ee6a2fa02611139673f20d76a1e8c0fb596f578fd9e72dbfd
6,2035581006,27,label,proactive,True,True,True,False,5,7.276672,d4e5d68da0cea69563098712dbd9dccb2054053d0d253f74ed9b39c4eedcdb23,c81a10306fb4810ee6a2fa02611139673f20d76a1e8c0fb596f578fd9e72dbfd
6,2035581006,27,label,timely_challenge,True,True,True,False,5,7.117329,d4e5d68da0cea69563098712dbd9dccb2054053d0d253f74ed9b39c4eedcdb23,c81a10306fb4810ee6a2fa02611139673f20d76a1e8c0fb596f578fd9e72dbfd
6,2035581006,27,label,delayed_challenge,True,True,True,False,5,7.27477,d4e5d68da0cea69563098712dbd9dccb2054053d0d253f74ed9b39c4eedcdb23,c81a10306fb4810ee6a2fa02611139673f20d76a1e8c0fb596f578fd9e72dbfd
6,2035581006,27,weight,no_trigger,False,False,False,True,0,0.000117,d4e5d68da0cea69563098712dbd9dccb2054053d0d253f74ed9b39c4eedcdb23,3b3fcf2a097ebf186cd70aae8f52522500b4bb94590a07322e0767cb1198a9ea
6,2035581006,27,weight,proactive,True,True,True,False,5,7.315538,d4e5d68da0cea69563098712dbd9dccb2054053d0d253f74ed9b39c4eedcdb23,3b3fcf2a097ebf186cd70aae8f52522500b4bb94590a07322e0767cb1198a9ea
6,2035581006,27,weight,timely_challenge,True,True,True,False,5,7.371433,d4e5d68da0cea69563098712dbd9dccb2054053d0d253f74ed9b39c4eedcdb23,3b3fcf2a097ebf186cd70aae8f52522500b4bb94590a07322e0767cb1198a9ea
6,2035581006,27,weight,delayed_challenge,True,True,True,False,5,7.561972,d4e5d68da0cea69563098712dbd9dccb2054053d0d253f74ed9b39c4eedcdb23,3b3fcf2a097ebf186cd70aae8f52522500b4bb94590a07322e0767cb1198a9ea
6,2035581006,27,reputation_state,no_trigger,False,False,False,True,0,0.000129,d4e5d68da0cea69563098712dbd9dccb2054053d0d253f74ed9b39c4eedcdb23,6d1431bb233e4964d77e0ee6a3052b2603604f1f6c187dfedfff417ce93d6b89
6,2035581006,27,reputation_state,proactive,True,True,True,False,5,7.178811,d4e5d68da0cea69563098712dbd9dccb2054053d0d253f74ed9b39c4eedcdb23,6d1431bb233e4964d77e0ee6a3052b2603604f1f6c187dfedfff417ce93d6b89
6,2035581006,27,reputation_state,timely_challenge,True,True,True,False,5,7.374477,d4e5d68da0cea69563098712dbd9dccb2054053d0d253f74ed9b39c4eedcdb23,6d1431bb233e4964d77e0ee6a3052b2603604f1f6c187dfedfff417ce93d6b89
6,2035581006,27,reputation_state,delayed_challenge,True,True,True,False,5,6.992333,d4e5d68da0cea69563098712dbd9dccb2054053d0d253f74ed9b39c4eedcdb23,6d1431bb233e4964d77e0ee6a3052b2603604f1f6c187dfedfff417ce93d6b89
6,2035581006,27,aggregate,no_trigger,False,False,False,True,0,0.000128,d4e5d68da0cea69563098712dbd9dccb2054053d0d253f74ed9b39c4eedcdb23,bc6ab506f67f7de428b07bc1aff22a1331d4c7fd8239605e9e01c29b625aeab1
6,2035581006,27,aggregate,proactive,True,True,True,False,5,7.404274,d4e5d68da0cea69563098712dbd9dccb2054053d0d253f74ed9b39c4eedcdb23,bc6ab506f67f7de428b07bc1aff22a1331d4c7fd8239605e9e01c29b625aeab1
6,2035581006,27,aggregate,timely_challenge,True,True,True,False,5,7.264204,d4e5d68da0cea69563098712dbd9dccb2054053d0d253f74ed9b39c4eedcdb23,bc6ab506f67f7de428b07bc1aff22a1331d4c7fd8239605e9e01c29b625aeab1
6,2035581006,27,aggregate,delayed_challenge,True,True,True,False,5,7.398163,d4e5d68da0cea69563098712dbd9dccb2054053d0d253f74ed9b39c4eedcdb23,bc6ab506f67f7de428b07bc1aff22a1331d4c7fd8239605e9e01c29b625aeab1
6,2035581006,27,payment,no_trigger,False,False,False,True,0,0.000117,d4e5d68da0cea69563098712dbd9dccb2054053d0d253f74ed9b39c4eedcdb23,aa7d0b7dc793ed81a900c6848a3b9110219df47022c24dca81d55831c37f93a6
6,2035581006,27,payment,proactive,True,True,True,False,5,7.310078,d4e5d68da0cea69563098712dbd9dccb2054053d0d253f74ed9b39c4eedcdb23,aa7d0b7dc793ed81a900c6848a3b9110219df47022c24dca81d55831c37f93a6
6,2035581006,27,payment,timely_challenge,True,True,True,False,5,6.953627,d4e5d68da0cea69563098712dbd9dccb2054053d0d253f74ed9b39c4eedcdb23,aa7d0b7dc793ed81a900c6848a3b9110219df47022c24dca81d55831c37f93a6
6,2035581006,27,payment,delayed_challenge,True,True,True,False,5,7.719145,d4e5d68da0cea69563098712dbd9dccb2054053d0d253f74ed9b39c4eedcdb23,aa7d0b7dc793ed81a900c6848a3b9110219df47022c24dca81d55831c37f93a6
6,2035581006,27,missing_package,no_trigger,False,False,False,True,0,0.000118,d4e5d68da0cea69563098712dbd9dccb2054053d0d253f74ed9b39c4eedcdb23,MISSING
6,2035581006,27,missing_package,proactive,True,True,True,False,5,0.000844,d4e5d68da0cea69563098712dbd9dccb2054053d0d253f74ed9b39c4eedcdb23,MISSING
6,2035581006,27,missing_package,timely_challenge,True,True,True,False,5,0.000449,d4e5d68da0cea69563098712dbd9dccb2054053d0d253f74ed9b39c4eedcdb23,MISSING
6,2035581006,27,missing_package,delayed_challenge,True,True,True,False,5,0.000352,d4e5d68da0cea69563098712dbd9dccb2054053d0d253f74ed9b39c4eedcdb23,MISSING
7,2035581007,27,label,no_trigger,False,False,False,True,0,0.000289,b1a207c52f86dede480bc6864fbfab47ee3984f96a63f5ad5d477b307a7f58c8,9525a42acecd093290be6a45ff5a1b8db881d1282c827b7d68264d22ffb722d5
7,2035581007,27,label,proactive,True,True,True,False,5,7.135009,b1a207c52f86dede480bc6864fbfab47ee3984f96a63f5ad5d477b307a7f58c8,9525a42acecd093290be6a45ff5a1b8db881d1282c827b7d68264d22ffb722d5
7,2035581007,27,label,timely_challenge,True,True,True,False,5,7.665312,b1a207c52f86dede480bc6864fbfab47ee3984f96a63f5ad5d477b307a7f58c8,9525a42acecd093290be6a45ff5a1b8db881d1282c827b7d68264d22ffb722d5
7,2035581007,27,label,delayed_challenge,True,True,True,False,5,7.318026,b1a207c52f86dede480bc6864fbfab47ee3984f96a63f5ad5d477b307a7f58c8,9525a42acecd093290be6a45ff5a1b8db881d1282c827b7d68264d22ffb722d5
7,2035581007,27,weight,no_trigger,False,False,False,True,0,0.000117,b1a207c52f86dede480bc6864fbfab47ee3984f96a63f5ad5d477b307a7f58c8,42c696c79af7de4931d101dcc65c8361219bcd253afa4fe7206b7abeffab5806
7,2035581007,27,weight,proactive,True,True,True,False,5,7.439956,b1a207c52f86dede480bc6864fbfab47ee3984f96a63f5ad5d477b307a7f58c8,42c696c79af7de4931d101dcc65c8361219bcd253afa4fe7206b7abeffab5806
7,2035581007,27,weight,timely_challenge,True,True,True,False,5,7.158151,b1a207c52f86dede480bc6864fbfab47ee3984f96a63f5ad5d477b307a7f58c8,42c696c79af7de4931d101dcc65c8361219bcd253afa4fe7206b7abeffab5806
7,2035581007,27,weight,delayed_challenge,True,True,True,False,5,7.676807,b1a207c52f86dede480bc6864fbfab47ee3984f96a63f5ad5d477b307a7f58c8,42c696c79af7de4931d101dcc65c8361219bcd253afa4fe7206b7abeffab5806
7,2035581007,27,reputation_state,no_trigger,False,False,False,True,0,0.000107,b1a207c52f86dede480bc6864fbfab47ee3984f96a63f5ad5d477b307a7f58c8,35395299d2bef18683f57689ecc7aa7d6de3d09a8c384ae11368a06d59df0ee0
7,2035581007,27,reputation_state,proactive,True,True,True,False,5,7.033881,b1a207c52f86dede480bc6864fbfab47ee3984f96a63f5ad5d477b307a7f58c8,35395299d2bef18683f57689ecc7aa7d6de3d09a8c384ae11368a06d59df0ee0
7,2035581007,27,reputation_state,timely_challenge,True,True,True,False,5,7.252538,b1a207c52f86dede480bc6864fbfab47ee3984f96a63f5ad5d477b307a7f58c8,35395299d2bef18683f57689ecc7aa7d6de3d09a8c384ae11368a06d59df0ee0
7,2035581007,27,reputation_state,delayed_challenge,True,True,True,False,5,7.35872,b1a207c52f86dede480bc6864fbfab47ee3984f96a63f5ad5d477b307a7f58c8,35395299d2bef18683f57689ecc7aa7d6de3d09a8c384ae11368a06d59df0ee0
7,2035581007,27,aggregate,no_trigger,False,False,False,True,0,0.000107,b1a207c52f86dede480bc6864fbfab47ee3984f96a63f5ad5d477b307a7f58c8,d0975a32feee4484e0deb26311c24bff51b7da681755ad41ea4abd2771e032c9
7,2035581007,27,aggregate,proactive,True,True,True,False,5,7.19114,b1a207c52f86dede480bc6864fbfab47ee3984f96a63f5ad5d477b307a7f58c8,d0975a32feee4484e0deb26311c24bff51b7da681755ad41ea4abd2771e032c9
7,2035581007,27,aggregate,timely_challenge,True,True,True,False,5,7.504548,b1a207c52f86dede480bc6864fbfab47ee3984f96a63f5ad5d477b307a7f58c8,d0975a32feee4484e0deb26311c24bff51b7da681755ad41ea4abd2771e032c9
7,2035581007,27,aggregate,delayed_challenge,True,True,True,False,5,7.226,b1a207c52f86dede480bc6864fbfab47ee3984f96a63f5ad5d477b307a7f58c8,d0975a32feee4484e0deb26311c24bff51b7da681755ad41ea4abd2771e032c9
7,2035581007,27,payment,no_trigger,False,False,False,True,0,0.000128,b1a207c52f86dede480bc6864fbfab47ee3984f96a63f5ad5d477b307a7f58c8,8293bee96cd768be8976a434dacbb76c6753b779197d58e9466df71b42fe7df2
7,2035581007,27,payment,proactive,True,True,True,False,5,7.572024,b1a207c52f86dede480bc6864fbfab47ee3984f96a63f5ad5d477b307a7f58c8,8293bee96cd768be8976a434dacbb76c6753b779197d58e9466df71b42fe7df2
7,2035581007,27,payment,timely_challenge,True,True,True,False,5,7.504185,b1a207c52f86dede480bc6864fbfab47ee3984f96a63f5ad5d477b307a7f58c8,8293bee96cd768be8976a434dacbb76c6753b779197d58e9466df71b42fe7df2
7,2035581007,27,payment,delayed_challenge,True,True,True,False,5,7.271052,b1a207c52f86dede480bc6864fbfab47ee3984f96a63f5ad5d477b307a7f58c8,8293bee96cd768be8976a434dacbb76c6753b779197d58e9466df71b42fe7df2
7,2035581007,27,missing_package,no_trigger,False,False,False,True,0,0.000107,b1a207c52f86dede480bc6864fbfab47ee3984f96a63f5ad5d477b307a7f58c8,MISSING
7,2035581007,27,missing_package,proactive,True,True,True,False,5,0.00079,b1a207c52f86dede480bc6864fbfab47ee3984f96a63f5ad5d477b307a7f58c8,MISSING
7,2035581007,27,missing_package,timely_challenge,True,True,True,False,5,0.00047,b1a207c52f86dede480bc6864fbfab47ee3984f96a63f5ad5d477b307a7f58c8,MISSING
7,2035581007,27,missing_package,delayed_challenge,True,True,True,False,5,0.000363,b1a207c52f86dede480bc6864fbfab47ee3984f96a63f5ad5d477b307a7f58c8,MISSING
8,2035581008,27,label,no_trigger,False,False,False,True,0,0.000171,9c38042bb8def5906d7764163da2d873bb9e7d38dd0cefcb98492cbe6ba3c092,f266add9b8099c801281f1561eead2bb24d5073a67b1ce8fbb12b9d64a0e4c12
8,2035581008,27,label,proactive,True,True,True,False,5,7.308027,9c38042bb8def5906d7764163da2d873bb9e7d38dd0cefcb98492cbe6ba3c092,f266add9b8099c801281f1561eead2bb24d5073a67b1ce8fbb12b9d64a0e4c12
8,2035581008,27,label,timely_challenge,True,True,True,False,5,7.276105,9c38042bb8def5906d7764163da2d873bb9e7d38dd0cefcb98492cbe6ba3c092,f266add9b8099c801281f1561eead2bb24d5073a67b1ce8fbb12b9d64a0e4c12
8,2035581008,27,label,delayed_challenge,True,True,True,False,5,7.400214,9c38042bb8def5906d7764163da2d873bb9e7d38dd0cefcb98492cbe6ba3c092,f266add9b8099c801281f1561eead2bb24d5073a67b1ce8fbb12b9d64a0e4c12
8,2035581008,27,weight,no_trigger,False,False,False,True,0,0.000117,9c38042bb8def5906d7764163da2d873bb9e7d38dd0cefcb98492cbe6ba3c092,ea51467f7d8f4d0b0246d00162ba3a9ac3a684868992afa2e210f97638e1514a
8,2035581008,27,weight,proactive,True,True,True,False,5,7.872346,9c38042bb8def5906d7764163da2d873bb9e7d38dd0cefcb98492cbe6ba3c092,ea51467f7d8f4d0b0246d00162ba3a9ac3a684868992afa2e210f97638e1514a
8,2035581008,27,weight,timely_challenge,True,True,True,False,5,7.44579,9c38042bb8def5906d7764163da2d873bb9e7d38dd0cefcb98492cbe6ba3c092,ea51467f7d8f4d0b0246d00162ba3a9ac3a684868992afa2e210f97638e1514a
8,2035581008,27,weight,delayed_challenge,True,True,True,False,5,7.71547,9c38042bb8def5906d7764163da2d873bb9e7d38dd0cefcb98492cbe6ba3c092,ea51467f7d8f4d0b0246d00162ba3a9ac3a684868992afa2e210f97638e1514a
8,2035581008,27,reputation_state,no_trigger,False,False,False,True,0,0.000139,9c38042bb8def5906d7764163da2d873bb9e7d38dd0cefcb98492cbe6ba3c092,7e51d701df97dc640c5ea6ac3cc677753a55b0c80c6b09c4ff401e5d353a89d2
8,2035581008,27,reputation_state,proactive,True,True,True,False,5,7.454892,9c38042bb8def5906d7764163da2d873bb9e7d38dd0cefcb98492cbe6ba3c092,7e51d701df97dc640c5ea6ac3cc677753a55b0c80c6b09c4ff401e5d353a89d2
8,2035581008,27,reputation_state,timely_challenge,True,True,True,False,5,7.542164,9c38042bb8def5906d7764163da2d873bb9e7d38dd0cefcb98492cbe6ba3c092,7e51d701df97dc640c5ea6ac3cc677753a55b0c80c6b09c4ff401e5d353a89d2
8,2035581008,27,reputation_state,delayed_challenge,True,True,True,False,5,7.56258,9c38042bb8def5906d7764163da2d873bb9e7d38dd0cefcb98492cbe6ba3c092,7e51d701df97dc640c5ea6ac3cc677753a55b0c80c6b09c4ff401e5d353a89d2
8,2035581008,27,aggregate,no_trigger,False,False,False,True,0,0.000139,9c38042bb8def5906d7764163da2d873bb9e7d38dd0cefcb98492cbe6ba3c092,6e4680bc66565a5b710289ea30db94aeec5050ceffe6863f360172a17c56348a
8,2035581008,27,aggregate,proactive,True,True,True,False,5,7.969287,9c38042bb8def5906d7764163da2d873bb9e7d38dd0cefcb98492cbe6ba3c092,6e4680bc66565a5b710289ea30db94aeec5050ceffe6863f360172a17c56348a
8,2035581008,27,aggregate,timely_challenge,True,True,True,False,5,7.07639,9c38042bb8def5906d7764163da2d873bb9e7d38dd0cefcb98492cbe6ba3c092,6e4680bc66565a5b710289ea30db94aeec5050ceffe6863f360172a17c56348a
8,2035581008,27,aggregate,delayed_challenge,True,True,True,False,5,7.616393,9c38042bb8def5906d7764163da2d873bb9e7d38dd0cefcb98492cbe6ba3c092,6e4680bc66565a5b710289ea30db94aeec5050ceffe6863f360172a17c56348a
8,2035581008,27,payment,no_trigger,False,False,False,True,0,0.000128,9c38042bb8def5906d7764163da2d873bb9e7d38dd0cefcb98492cbe6ba3c092,1a10c4513471b4615c497f60767559a14924d3a9534841aba711058bfccf70b2
8,2035581008,27,payment,proactive,True,True,True,False,5,7.433952,9c38042bb8def5906d7764163da2d873bb9e7d38dd0cefcb98492cbe6ba3c092,1a10c4513471b4615c497f60767559a14924d3a9534841aba711058bfccf70b2
8,2035581008,27,payment,timely_challenge,True,True,True,False,5,7.678528,9c38042bb8def5906d7764163da2d873bb9e7d38dd0cefcb98492cbe6ba3c092,1a10c4513471b4615c497f60767559a14924d3a9534841aba711058bfccf70b2
8,2035581008,27,payment,delayed_challenge,True,True,True,False,5,7.446366,9c38042bb8def5906d7764163da2d873bb9e7d38dd0cefcb98492cbe6ba3c092,1a10c4513471b4615c497f60767559a14924d3a9534841aba711058bfccf70b2
8,2035581008,27,missing_package,no_trigger,False,False,False,True,0,0.000128,9c38042bb8def5906d7764163da2d873bb9e7d38dd0cefcb98492cbe6ba3c092,MISSING
8,2035581008,27,missing_package,proactive,True,True,True,False,5,0.000951,9c38042bb8def5906d7764163da2d873bb9e7d38dd0cefcb98492cbe6ba3c092,MISSING
8,2035581008,27,missing_package,timely_challenge,True,True,True,False,5,0.000459,9c38042bb8def5906d7764163da2d873bb9e7d38dd0cefcb98492cbe6ba3c092,MISSING
8,2035581008,27,missing_package,delayed_challenge,True,True,True,False,5,0.000374,9c38042bb8def5906d7764163da2d873bb9e7d38dd0cefcb98492cbe6ba3c092,MISSING
9,2035581009,27,label,no_trigger,False,False,False,True,0,0.000203,9cdb103e325b6613fbdcadf96295a08a20b9503e6a77c14ba5dfc92d0d719578,1c5dc498dddb3370b181f0d3aec43533d920c02c7d1a91ef5c2dc59c90d7ff51
9,2035581009,27,label,proactive,True,True,True,False,5,7.441794,9cdb103e325b6613fbdcadf96295a08a20b9503e6a77c14ba5dfc92d0d719578,1c5dc498dddb3370b181f0d3aec43533d920c02c7d1a91ef5c2dc59c90d7ff51
9,2035581009,27,label,timely_challenge,True,True,True,False,5,7.397693,9cdb103e325b6613fbdcadf96295a08a20b9503e6a77c14ba5dfc92d0d719578,1c5dc498dddb3370b181f0d3aec43533d920c02c7d1a91ef5c2dc59c90d7ff51
9,2035581009,27,label,delayed_challenge,True,True,True,False,5,7.782476,9cdb103e325b6613fbdcadf96295a08a20b9503e6a77c14ba5dfc92d0d719578,1c5dc498dddb3370b181f0d3aec43533d920c02c7d1a91ef5c2dc59c90d7ff51
9,2035581009,27,weight,no_trigger,False,False,False,True,0,0.000107,9cdb103e325b6613fbdcadf96295a08a20b9503e6a77c14ba5dfc92d0d719578,8dd3f1d1b135a561c0ee3e6d6edb93a5ed8d8b823fb6c05ba2f0b104902d9261
9,2035581009,27,weight,proactive,True,True,True,False,5,7.498149,9cdb103e325b6613fbdcadf96295a08a20b9503e6a77c14ba5dfc92d0d719578,8dd3f1d1b135a561c0ee3e6d6edb93a5ed8d8b823fb6c05ba2f0b104902d9261
9,2035581009,27,weight,timely_challenge,True,True,True,False,5,7.360344,9cdb103e325b6613fbdcadf96295a08a20b9503e6a77c14ba5dfc92d0d719578,8dd3f1d1b135a561c0ee3e6d6edb93a5ed8d8b823fb6c05ba2f0b104902d9261
9,2035581009,27,weight,delayed_challenge,True,True,True,False,5,7.552111,9cdb103e325b6613fbdcadf96295a08a20b9503e6a77c14ba5dfc92d0d719578,8dd3f1d1b135a561c0ee3e6d6edb93a5ed8d8b823fb6c05ba2f0b104902d9261
9,2035581009,27,reputation_state,no_trigger,False,False,False,True,0,0.000107,9cdb103e325b6613fbdcadf96295a08a20b9503e6a77c14ba5dfc92d0d719578,9d149817f030e98e0bc95fb4db6062e578ef7b1779890ce8cc28ee1a5d25829f
9,2035581009,27,reputation_state,proactive,True,True,True,False,5,7.096411,9cdb103e325b6613fbdcadf96295a08a20b9503e6a77c14ba5dfc92d0d719578,9d149817f030e98e0bc95fb4db6062e578ef7b1779890ce8cc28ee1a5d25829f
9,2035581009,27,reputation_state,timely_challenge,True,True,True,False,5,7.489441,9cdb103e325b6613fbdcadf96295a08a20b9503e6a77c14ba5dfc92d0d719578,9d149817f030e98e0bc95fb4db6062e578ef7b1779890ce8cc28ee1a5d25829f
9,2035581009,27,reputation_state,delayed_challenge,True,True,True,False,5,7.20848,9cdb103e325b6613fbdcadf96295a08a20b9503e6a77c14ba5dfc92d0d719578,9d149817f030e98e0bc95fb4db6062e578ef7b1779890ce8cc28ee1a5d25829f
9,2035581009,27,aggregate,no_trigger,False,False,False,True,0,0.000139,9cdb103e325b6613fbdcadf96295a08a20b9503e6a77c14ba5dfc92d0d719578,52813bcc324b8885d55c473da673c73871d99e442791b49b554f0e9dfd158c4d
9,2035581009,27,aggregate,proactive,True,True,True,False,5,7.704894,9cdb103e325b6613fbdcadf96295a08a20b9503e6a77c14ba5dfc92d0d719578,52813bcc324b8885d55c473da673c73871d99e442791b49b554f0e9dfd158c4d
9,2035581009,27,aggregate,timely_challenge,True,True,True,False,5,7.380525,9cdb103e325b6613fbdcadf96295a08a20b9503e6a77c14ba5dfc92d0d719578,52813bcc324b8885d55c473da673c73871d99e442791b49b554f0e9dfd158c4d
9,2035581009,27,aggregate,delayed_challenge,True,True,True,False,5,7.619373,9cdb103e325b6613fbdcadf96295a08a20b9503e6a77c14ba5dfc92d0d719578,52813bcc324b8885d55c473da673c73871d99e442791b49b554f0e9dfd158c4d
9,2035581009,27,payment,no_trigger,False,False,False,True,0,0.000117,9cdb103e325b6613fbdcadf96295a08a20b9503e6a77c14ba5dfc92d0d719578,64b17ce3d7a9d5e98b7a63e669f9656db97a1e31f7ff4eb0d2a02480692c9740
9,2035581009,27,payment,proactive,True,True,True,False,5,7.290657,9cdb103e325b6613fbdcadf96295a08a20b9503e6a77c14ba5dfc92d0d719578,64b17ce3d7a9d5e98b7a63e669f9656db97a1e31f7ff4eb0d2a02480692c9740
9,2035581009,27,payment,timely_challenge,True,True,True,False,5,7.317396,9cdb103e325b6613fbdcadf96295a08a20b9503e6a77c14ba5dfc92d0d719578,64b17ce3d7a9d5e98b7a63e669f9656db97a1e31f7ff4eb0d2a02480692c9740
9,2035581009,27,payment,delayed_challenge,True,True,True,False,5,7.688506,9cdb103e325b6613fbdcadf96295a08a20b9503e6a77c14ba5dfc92d0d719578,64b17ce3d7a9d5e98b7a63e669f9656db97a1e31f7ff4eb0d2a02480692c9740
9,2035581009,27,missing_package,no_trigger,False,False,False,True,0,0.000128,9cdb103e325b6613fbdcadf96295a08a20b9503e6a77c14ba5dfc92d0d719578,MISSING
9,2035581009,27,missing_package,proactive,True,True,True,False,5,0.000898,9cdb103e325b6613fbdcadf96295a08a20b9503e6a77c14ba5dfc92d0d719578,MISSING
9,2035581009,27,missing_package,timely_challenge,True,True,True,False,5,0.000459,9cdb103e325b6613fbdcadf96295a08a20b9503e6a77c14ba5dfc92d0d719578,MISSING
9,2035581009,27,missing_package,delayed_challenge,True,True,True,False,5,0.000353,9cdb103e325b6613fbdcadf96295a08a20b9503e6a77c14ba5dfc92d0d719578,MISSING
