protocol,n,run,audit_mode,phase,tx_index,latency_ms,ledger_bytes,gas_used,block_number,status,tx_hash
IRPP-TD,27,0,proactive,credential_refresh,16,503.621112,289,28384,273,0,0x8ea5c1ca3374a166c6285905155065c812c4223a43dbb99120e6d946c78f5b18
IRPP-TD,27,0,proactive,credential_refresh,17,500.064105,289,28384,274,0,0x6963b8959c421396d9b45daea3115fe0d0095eaad44de33bceb3b429cb702747
IRPP-TD,27,0,proactive,credential_refresh,18,501.022500,289,28384,275,0,0x708eae802f1d433cc27142d14373aef5fe3fec7b2de8f5d1b75292a0ffd9bc85
IRPP-TD,27,0,proactive,credential_refresh,19,499.458256,289,28384,276,0,0x14f995c563df2e8f2aa29f9b64f1a856e0772636f43fb2cf88c06c60fd26e313
IRPP-TD,27,0,proactive,credential_refresh,20,505.794544,289,28384,277,0,0x7f85752e8c53a77fbbbfa3925ef86b4e4a873b776ef5b5177caaa7e3d978bfe0
IRPP-TD,27,0,proactive,credential_refresh,21,517.046877,289,28384,278,0,0x093cfc8903a9a068098a99b2926368e0b4ccadab08ffc0bee940af553c32113e
IRPP-TD,27,0,proactive,credential_refresh,22,485.875137,289,28384,279,0,0x23d65325bee8fc9393d8c0b4bac2bef94927f49f7483ec70fdecd6e82a99f471
IRPP-TD,27,0,proactive,credential_refresh,23,502.197343,289,28384,280,0,0x78a286303ee87b1ba4660baf01f2ef4956ae0001b8ff32f911986a5c25c4acae
IRPP-TD,27,0,proactive,credential_refresh,24,499.985061,289,28384,281,0,0x770986bec6cc7def5df3288ae9eddd929e0bc33404b77d7951f907b941dc3466
IRPP-TD,27,0,proactive,credential_refresh,25,501.031570,289,28384,282,0,0x9ba391a62cc14d70ea0b125713612698615cc99f750d1b74875a03e0fbd0a644
IRPP-TD,27,0,proactive,credential_refresh,26,500.643697,289,28384,283,0,0xb5ba3dff358ce9f8fc5e17a46233d058e43295ee29db64fb5d41c194e77479d5
IRPP-TD,27,0,proactive,credential_refresh,27,551.451253,289,28384,284,0,0xd9275e9ff4753774bf7565df289ae4675924fcae52d93455c82014eb30e76501
IRPP-TD,27,0,proactive,input_close,28,511.614999,289,18625,285,0,0x9e86c2d0a9b5b56f49583f53a9f53b2e3e13df9f2428a2de9a183201479890b0
IRPP-TD,27,0,proactive,output_commit,29,498.152472,353,26849,286,0,0x8b29758a59bd42184807550451380fe975a15e603deb830c821e343e22617cef
IRPP-TD,27,0,proactive,audit_vote,30,548.493738,353,28379,287,0,0xad5481348d4164363d1e85499d34b5dae3f322336ad7c3e19772582e63fddbdb
IRPP-TD,27,0,proactive,audit_vote,31,585.927170,353,28379,288,0,0xab757b5bb07cff92ff635178ea2aab1e3b91505b22c6b25744c77ef36f4a5d76
IRPP-TD,27,0,proactive,audit_vote,32,459.961362,353,40641,289,0,0x5f7b8550bc088d5968f77a380cf3629b3991918770d450c6f5936b0bcc188e8e
IRPP-TD,27,0,proactive,audit_vote,33,502.173204,353,40641,290,0,0x06dd89137ddd2937c204707ad48821d031a29b3d3ea918fc6afd196fcccf9f9d
IRPP-TD,27,0,proactive,audit_vote,34,499.854940,353,40641,291,0,0x4e577af99b02dd42964bd22cafc9c8e79c06d3623e84a116ddfef84a3ee5959c
IRPP-TD,27,0,proactive,settle,35,539.254962,225,13429,292,0,0xc9b8a0cb2efc1dcc807d1358e8d9c41a8b0d54c9af1a4b7953845566129cafd7
IRPP-TD,27,0,challenged,publish,0,499.998607,289,16530,293,0,0xc65ec4fd602ce68a28c9f43a5eb0d50be13cc5bea6bbd0f03704bb10f324e8a1
IRPP-TD,27,0,challenged,credential_refresh,1,502.886746,289,28384,294,0,0x0433d302bd3803a1a950e539eb10c7acd3d5b3b925e9756ef2f3db9698baec53
IRPP-TD,27,0,challenged,credential_refresh,2,500.541404,289,28384,295,0,0x4b4cb34f6b6ae855e7d384ff23516586e56cdde367d0dea0150297f4f5d32735
IRPP-TD,27,0,challenged,credential_refresh,3,503.553584,289,28384,296,0,0x1878a5ff46fc9b472c8ab5185fc3f26974951e59aa10d38cea8fda8d00da3bc7
IRPP-TD,27,0,challenged,credential_refresh,4,502.895049,289,28384,297,0,0xef94e5498deb996c80caa53b6f214e2c50379a3ff22f9000060c51eea33100eb
IRPP-TD,27,0,challenged,credential_refresh,5,501.742337,289,28384,298,0,0x9483d639b7e155d412a0c1dae4277da0432c71c3ce5e4a30350d25cba9167a24
IRPP-TD,27,0,challenged,credential_refresh,6,500.290683,289,28384,299,0,0x3970ecce032e0355b5fa9ade4b5dd777f45f79bec1683afdc264fe13ccb36dfd
IRPP-TD,27,0,challenged,credential_refresh,7,503.104683,289,28384,300,0,0xb481274eb8e0554f9d9f6bb508b74efdab372c90ce50e624cd0cc50e1da5f2d6
IRPP-TD,27,0,challenged,credential_refresh,8,501.162986,289,28384,301,0,0xdc6220a52eaf17b62751b7448538db21dd605aa4ad9ddedf10a9ce55ee163e7e
IRPP-TD,27,0,challenged,credential_refresh,9,501.779152,289,28384,302,0,0xf9859e88fe0a4cb9579723480e06787e573dc0211e27d4f51fabf3caeba1a683
IRPP-TD,27,0,challenged,credential_refresh,10,502.822089,289,28384,303,0,0xc82a0e88699fb95c28ee4e35225b24b4e749f2c760086d0645ebb87f4f02ee8f
IRPP-TD,27,0,challenged,credential_refresh,11,500.490694,289,28384,304,0,0x0129fd374bb947bb111d0852d3a6186f2bb1b5073a726bf0e28a91189739d905
IRPP-TD,27,0,challenged,credential_refresh,12,497.185728,289,28384,305,0,0xd9e624c096878a20f12d66bf1620b4479f5dea94c90e2d80df7c209df093f195
IRPP-TD,27,0,challenged,credential_refresh,13,505.140319,289,28384,306,0,0xb58dd66d8054d1e7872886d7c9ba6faa083fe53ab079014466b9f14b26559c88
IRPP-TD,27,0,challenged,credential_refresh,14,501.968066,289,28384,307,0,0x30ffd00433b7da418e512a5eef6b3c40a0d84579baa7b5f807dc4a869e2845a8
IRPP-TD,27,0,challenged,credential_refresh,15,533.722568,289,28384,308,0,0x2be34c02419b03dd56f3715c13abf697b0d91c6d668cf71cc14f209d9774c467
IRPP-TD,27,0,challenged,credential_refresh,16,465.738181,289,28384,309,0,0xef200b90c80434d9abffeb07b50dd88dc885373b610da8ba52425f28ea171f29
IRPP-TD,27,0,challenged,credential_refresh,17,501.243769,289,28384,310,0,0x972f5839e6feb2b9166269b750a667db4e8bc6b71f39c17c56458040a0fc133a
IRPP-TD,27,0,challenged,credential_refresh,18,501.747784,289,28384,311,0,0x3ca386c8951ba146e6ea7c490a358106b485b201a7ed82516ae915d2decf422b
IRPP-TD,27,0,challenged,credential_refresh,19,498.821756,289,28384,312,0,0x318332adf8e6425a126371d1ad35b2a1157e3c380d57c67909aa5bfad338723e
IRPP-TD,27,0,challenged,credential_refresh,20,501.501494,289,28384,313,0,0x2c7643aad96a601daffe7823c7e3d18477399ede6b453bdfb5755ed9e5422a3b
IRPP-TD,27,0,challenged,credential_refresh,21,500.000610,289,28384,314,0,0x99ca1dd18b4a0f4b88bade77c0cc2a2ca5d21cd0f219668e674952f9d50a0e5e
IRPP-TD,27,0,challenged,credential_refresh,22,501.410161,289,28384,315,0,0x0fab3e1792b4e85e1e4900997df7343141d3b4b4d319eb70249f31ccc331e026
IRPP-TD,27,0,challenged,credential_refresh,23,498.979613,289,28384,316,0,0x6fc3c08ea3120bd782ebd51b00d2abd2a61b58bc277b8833529cd5bb26398406
IRPP-TD,27,0,challenged,credential_refresh,24,504.680463,289,28384,317,0,0x0ce6a0c9bdc041cea173193cb5dd15967cdfe32937a8751055f650b9f9e33fd0
IRPP-TD,27,0,challenged,credential_refresh,25,500.896701,289,28384,318,0,0x0533c05e0629306ecbdf1e7eb7d7a80ceb8a5977b7a2164a79fda22376050485
IRPP-TD,27,0,challenged,credential_refresh,26,501.567883,289,28384,319,0,0x83733554a617c8f0c25d2ecd2f9adc975bd26233849ecf5875d5adc710f2e0dc
IRPP-TD,27,0,challenged,credential_refresh,27,500.761231,289,28384,320,0,0xfa43081a6639332cbf747d358c2d6280ffd210b4bb27cc64eb5b141270a96e23
IRPP-TD,27,0,challenged,input_close,28,501.571692,289,18625,321,0,0x2ee4e9bd51a39d503c1060119c61ea9012382ad9e015a268fa36b3dd566e11e5
IRPP-TD,27,0,challenged,output_commit,29,503.723175,353,26849,322,0,0x4e3ece0fdb3764f4729481bb8dc34a2e3e3df4fd2f3b04715f8ef00bc19805ff
IRPP-TD,27,0,challenged,challenge,30,541.741419,288,4389,323,0,0xde14705cc6f2dcc75ac2bc1262f6682f185398d8efb491153a6cb365097439da
IRPP-TD,27,0,challenged,audit_vote,31,502.547133,353,28379,324,0,0x133a7908e40af70d5d71c6da84ffadb000585fa10c8d99236a511898dd157e7e
IRPP-TD,27,0,challenged,audit_vote,32,542.812713,353,28379,325,0,0x1d2d2999423dffc3ee2bd05a20f284483e65f5580e3ca5f09b9e9faae5f7fc5e
IRPP-TD,27,0,challenged,audit_vote,33,500.010409,353,40641,326,0,0xab8ec872f45a2fefd2aadf112c2351071870190992b891030fba9a8f69973017
IRPP-TD,27,0,challenged,audit_vote,34,503.933528,353,40641,327,0,0x743072e778754ddece8cdae123a5801f594ad921275ad11e0b1e869c3a38f08c
IRPP-TD,27,0,challenged,audit_vote,35,537.390109,353,40641,328,0,0xed54dd68d4e65f6986976d4d731932de41d3f8edd6876a794b46d55cab64bdb9
IRPP-TD,27,0,challenged,settle,36,470.945209,225,13429,329,0,0xd94e819c31453eede181c417bb470818f3032c39b2c8aee68d1bbfe2d0cc2855
IRPP-TD,27,0,delayed,publish,0,497.829989,289,16530,330,0,0x7e1e0343d8bd89a4045eb46b659c3212520d99548e8a69b2dcc9028763e3a006
IRPP-TD,27,0,delayed,credential_refresh,1,503.336537,289,28384,331,0,0xfa852283fd08150c3e8360a5e48bb3d72a646b675ac88af372f2ca1315205663
IRPP-TD,27,0,delayed,credential_refresh,2,500.909148,289,28384,332,0,0x22459c47217d472ed9b4d2b9b1aeda8711f6123e7411efe5557f97ee5346a4fb
IRPP-TD,27,0,delayed,credential_refresh,3,501.298638,289,28384,333,0,0x784f4897060b6f3d803cda66fb0118053807477e2ff6618bd59afeed447414d9
IRPP-TD,27,0,delayed,credential_refresh,4,543.937955,289,28384,334,0,0xd147c87ea8553cf802d257c115d6621bad8b97de0036ebd2d7140937b0ddef65
IRPP-TD,27,0,delayed,credential_refresh,5,457.225513,289,28384,335,0,0x6d7cdd5fedee66f04189bf96a5e44ab9e39c654e7924fb30419b65710179028e
IRPP-TD,27,0,delayed,credential_refresh,6,502.879207,289,28384,336,0,0x1b73876e0d882f5464bf9e41f0395611e5d43177d3dc145828ca919bfb8365c9
IRPP-TD,27,0,delayed,credential_refresh,7,502.326099,289,28384,337,0,0x1263441bfb92e385bcccf2a98ccac42d7f901f37821cad8e908405978cfdf399
IRPP-TD,27,0,delayed,credential_refresh,8,537.111542,289,28384,338,0,0xa9bb59eb6ec23aff44d9efbf062e284ac9fc87035edb656e60ddcd3ac10a9b3d
IRPP-TD,27,0,delayed,credential_refresh,9,466.627104,289,28384,339,0,0xef9b16103e1b6f570418d662927fb237d879d000f413280c290dbf57459623a2
IRPP-TD,27,0,delayed,credential_refresh,10,502.013791,289,28384,340,0,0x3fe6a7474d10ec8291738b70f8c1d16a6ad7260c43d14cdf24da475ef43b4cb4
IRPP-TD,27,0,delayed,credential_refresh,11,500.979583,289,28384,341,0,0x57553498e5c14385fa943a1eb5cc85896683223c45c3c705247e2360a16db74a
IRPP-TD,27,0,delayed,credential_refresh,12,498.896579,289,28384,342,0,0x6dce21a74b2829b274b3aab9667eb7e8f656e93758bbc5c091321cb08e899de3
IRPP-TD,27,0,delayed,credential_refresh,13,504.724477,289,28384,343,0,0x90675e817380b1410f42b1bc8d4c883c56cc9055331cbe1d89082b5573e105ef
IRPP-TD,27,0,delayed,credential_refresh,14,500.584425,289,28384,344,0,0x7915b3193edf2ea045735abc3b931b6921161bb5f8cd5ac6cfdb1e3fb4cf66d7
IRPP-TD,27,0,delayed,credential_refresh,15,504.740274,289,28384,345,0,0x1cc8812dee20fdca8c7b0928162355d8f694ad1312fb4f86b7cb44c02f136335
IRPP-TD,27,0,delayed,credential_refresh,16,500.012410,289,28384,346,0,0x8de0bab4123f118a7b7a9a8844545112a3b83102b19348a6ae064aa15981888a
IRPP-TD,27,0,delayed,credential_refresh,17,501.136992,289,28384,347,0,0x9de2c8d550720aa17420030acc695e7c0b14c3a17023eab6d8b93116931e43a1
IRPP-TD,27,0,delayed,credential_refresh,18,523.988645,289,28384,348,0,0x07e032728277e48acec0200f6d5f8fe7945efdeec063e2af843f25e1b73c3f5c
IRPP-TD,27,0,delayed,credential_refresh,19,480.075546,289,28384,349,0,0x025afc766b7e0bfb68d49dd13c38d06eab94c74078ccbade9a87b333d55c234a
IRPP-TD,27,0,delayed,credential_refresh,20,499.294445,289,28384,350,0,0x90858f11a647009253ca47b36f24e9925d4a9968b78cbf4cb3d661ea286da2ca
IRPP-TD,27,0,delayed,credential_refresh,21,500.798718,289,28384,351,0,0x4bcd4ab491d7fcfc8c1562378c34813ca9d4b37dde2a2afffe86c3898380a0a3
IRPP-TD,27,0,delayed,credential_refresh,22,503.364419,289,28384,352,0,0x8a4aa13933e759716f5f92548d9f018576dd150e5783ae32ae662c1343bbe3c9
IRPP-TD,27,0,delayed,credential_refresh,23,502.362308,289,28384,353,0,0x5a4111dac4caa96e9b0b560704330de1eb2cd708cddb68e70e654c6bca9ef77d
IRPP-TD,27,0,delayed,credential_refresh,24,545.930852,289,28384,354,0,0x4a7c04de99aab1242828c914f5bf5e7d49aa4e680918408e5c63754131df5d64
IRPP-TD,27,0,delayed,credential_refresh,25,500.426185,289,28384,355,0,0x7915006340f71cef33cb3affea0dbec09a1d57dcfe51ac843e626c6a3a0e7795
IRPP-TD,27,0,delayed,credential_refresh,26,530.159608,289,28384,356,0,0xa427f75d73f85e71154c3cf1dc3cdaaec7a502fb68f9f57a09e400ec1184f793
IRPP-TD,27,0,delayed,credential_refresh,27,498.634873,289,28384,357,0,0xd7826e7165ccc7b1a9cc23eae607ab72870b61cabfbe9cc2868d679b9a0f35bb
IRPP-TD,27,0,delayed,input_close,28,515.222930,289,18625,358,0,0x05cd145d36fd70530deb4feeee2e72e1b09893df0980c27685e9334fbe9aa21f
IRPP-TD,27,0,delayed,output_commit,29,488.674358,353,26849,359,0,0x9cff5a39151a7f45e2d103c14074504d0a3f1de68c59dbedd42b0cb288b73e04
IRPP-TD,27,0,delayed,challenge,30,508.837552,288,4389,360,0,0xf2a231cb58e52133b0a394186288ac7849b715e4357fe198f0ed9399240e9d6f
IRPP-TD,27,0,delayed,audit_vote,31,501.529581,353,28379,361,0,0x5012f8e62321dc20975b3aa1a54e00ac29bb19b44eb3ae1954b9b9244ee50ac5
IRPP-TD,27,0,delayed,audit_vote,32,503.721346,353,28379,362,0,0xb1ab222e140df310c6a212913ff10dcfbeabe196c507d66d593d20108566e9ed
IRPP-TD,27,0,delayed,audit_vote,33,503.113610,353,40641,363,0,0x045496b31b51867a67a912a8a686faae28fa405158a9b9e640a564e0e3ae3b95
IRPP-TD,27,0,delayed,audit_vote,34,503.361401,353,40641,364,0,0xfab9c6afdb2681abf0f106043744245f253f84ae059744207533b165c685b6f1
IRPP-TD,27,0,delayed,audit_vote,35,503.271989,353,40641,365,0,0x2ae90924398ae906750dafe70bf3a73e597659828c5e73beab9973f183f9dee6
IRPP-TD,27,0,delayed,settle,36,499.893387,225,13429,366,0,0xb39c62c5d3a0edded9f1ddcb4452c79a4ff0bafd61c1138cf0ddd27c99243ca2
