protocol,n,run,audit_mode,phase,tx_index,latency_ms,ledger_bytes,gas_used,block_number,status,tx_hash
IRPP-TD,0,0,setup,register_auditor,0,493.305326,56,9842,3184,0,0xf11e0138307eab577df19d443ce61c766510fec4487aee6c74ce67d23fdcb697
IRPP-TD,0,0,setup,register_auditor,1,622.884344,56,9842,3185,0,0x190dd570e995753c70603f76e6f73b3de70ebc1114e93897426314cc40341a52
IRPP-TD,0,0,setup,register_auditor,2,367.639308,56,9842,3186,0,0x6ab440d3273165d2f1235b86b5c37d6da3aeb9e41f31773b907837dc287c2caf
IRPP-TD,0,0,setup,register_auditor,3,500.170954,56,9842,3187,0,0x23774441f0c7d266f990617c8f4ece963172c0c2d8f612fb20cd915e8135e59f
IRPP-TD,0,0,setup,register_auditor,4,502.118317,56,9842,3188,0,0x6dbcb033cce01cfdefc69906de9606dd2814d47c9f52713656f79b9be837d24b
BSIF,0,0,setup,register_worker,0,502.477486,88,7485,3207,0,0xdd2c6a58898d3e66c07f20e7ad7496284ab286e38f774f4f9dd1db2612b85088
RPPS-TDC,0,0,setup,register_worker,0,500.214961,88,7485,3208,0,0x7f8ea3ea8bc4550272f895610d700379fc93899611940f7459c4a69053bb4e3a
BSIF,0,0,setup,register_worker,1,536.774916,88,7485,3209,0,0x144cfbe133e33326d5914c0e16a223c658e29dd4fa8633b06b053b9da09045dd
RPPS-TDC,0,0,setup,register_worker,1,502.351660,88,7485,3210,0,0xcc1fe057472ffe5a9bb5eda77a18f2c3982453d4a3c7fcd96e254df2a8580028
BSIF,0,0,setup,register_worker,2,538.831294,88,7485,3211,0,0x8c16b1ffb0e565640e207fee04c30571349c22df522e6fcb252555d42ddf71f3
RPPS-TDC,0,0,setup,register_worker,2,501.211481,88,7485,3212,0,0xe63c25d7bcb888a69b18b8cd6f226ba8a23230acc1dbb2b7f7938c5e19e408f3
BSIF,0,0,setup,register_worker,3,500.357039,88,7485,3213,0,0xa715fed3c2fedb622817989b16f673f5e00fe7eb4871d8cdebf97cf7c0a9f14e
RPPS-TDC,0,0,setup,register_worker,3,502.499984,88,7485,3214,0,0x17d1500843eaa9341b7786aad44159aa7a54e4e73e4bdd25b91d83395085acee
BSIF,0,0,setup,register_worker,4,501.330171,88,7485,3215,0,0x98e62d95df1e0818be732e5d3774d351b1a865ff03c8b3cd474a2cec7f22bbe8
RPPS-TDC,0,0,setup,register_worker,4,501.809215,88,7485,3216,0,0x1d93daf71e1dacfaa31e081e98eb95fa4ad5bbfe7f86be658a3602071a4911e1
BSIF,0,0,setup,register_worker,5,503.094847,88,7485,3217,0,0x6ed06c89c0e693a01a3af814240669d4e3d7951c3f5d9e55c019aab1f0468528
RPPS-TDC,0,0,setup,register_worker,5,501.737043,88,7485,3218,0,0xdeb11f3ea66c9842f2997cfb7775af797710efc13a2de609a4ff8f739607b8e8
BSIF,0,0,setup,register_worker,6,501.439630,88,7485,3219,0,0x264af208ba810f1c107b83e8a8fc01d5e8798c52405e7b056aa74242f4c74921
RPPS-TDC,0,0,setup,register_worker,6,499.055576,88,7485,3220,0,0x0dd786024337ea4e9db49d336e42af9584ff9815f6ea30ea5c7a225d1145b194
BSIF,0,0,setup,register_worker,7,518.243816,88,7485,3221,0,0x8e5b0c5bfb15e85aa7f10e43b7ca8937c109328249ec1755dccb50a19a6ae511
RPPS-TDC,0,0,setup,register_worker,7,485.525802,88,7485,3222,0,0x1236a7ca013cc9b0caae9534a261f2337f0c95a1a99e31cd1959c750c6c9e5a3
BSIF,0,0,setup,register_worker,8,501.100529,88,7485,3223,0,0x2f2f03c5120ddb67b13ae272ad14e53c19dde679010609d50530e94b3ad342c6
RPPS-TDC,0,0,setup,register_worker,8,502.042032,88,7485,3224,0,0x055ca44fe62128df74dda8a7acf74a15a77fbe45ee703453aeb4621aab1b36bb
BSIF,0,0,setup,register_worker,9,499.740586,88,7485,3225,0,0x79974f0c43a0860be7a5dcd8c71554c683f298769854e5bc91dcf92e4759d705
RPPS-TDC,0,0,setup,register_worker,9,502.867846,88,7485,3226,0,0xbb61f887cef23d9450487b3f05d017b479b3664b465e9b597cd86f4ba6e5e02e
BSIF,0,0,setup,register_worker,10,498.562032,88,7485,3227,0,0x249c30a458bff42bc727f5c6719cdff84d2615b2d2e0b2651a2ef0be0721910c
RPPS-TDC,0,0,setup,register_worker,10,501.859302,88,7485,3228,0,0x809f84c35ac9398f58372d24c3acbdfe590f8da62329ef43f876e9748ebceebf
BSIF,0,0,setup,register_worker,11,499.306689,88,7485,3229,0,0x906b798580b70a671d7589770196789dc055253e96671f4f8a79924a9beb4ab0
RPPS-TDC,0,0,setup,register_worker,11,499.237188,88,7485,3230,0,0xc261d38893f1cec9ec8f5b446808db5dff37b6d7cd6d2bf0271cc2602f0dd834
BSIF,0,0,setup,register_worker,12,652.182023,88,7485,3231,0,0x12fda2c3c5f06f79a6613be0576bb6df6e8f395f3e9232f762a50cf41e55b3fd
RPPS-TDC,0,0,setup,register_worker,12,501.813411,88,7485,3232,0,0x263c3175642246a2ee72dab5bf9b95a99b4270ca5a740cd3e21de44ff052e5d6
BSIF,0,0,setup,register_worker,13,499.036158,88,7485,3233,0,0x050ebf4f387211776526a4aa11bb9f9201801bf3c940a7de6e37994e23ca3861
RPPS-TDC,0,0,setup,register_worker,13,500.972196,88,7485,3234,0,0x16f5ab1dacae63d6350b89512b35a0f0bdf4051458474220ac40e7bf8c64b395
BSIF,0,0,setup,register_worker,14,539.440589,88,7485,3235,0,0x570dfcf706598cbc4fd3a2200d253566b1e047a33d3e5d5527f34cc6f027edd9
RPPS-TDC,0,0,setup,register_worker,14,504.477660,88,7485,3236,0,0xf7c24fbd52c0e50c838446bd53f445bc71eb5b219f5602dcd1e7185bd4f09f3a
BSIF,0,0,setup,register_worker,15,500.520783,88,7485,3237,0,0x4f0ce052126bd0120b4870df352661508bd50b66c917ebb7e9ee5a38f6c8ecac
RPPS-TDC,0,0,setup,register_worker,15,501.409299,88,7485,3238,0,0x51fb842e22092ad6c2fe6679d7ba53aef3c25a1c695cfb87469d59957247837c
BSIF,0,0,setup,register_worker,16,501.474548,88,7485,3239,0,0x735b1ad67b22b5045e345fdfbdb1ae914c648ec01681d433fe2483624b2a6ed6
RPPS-TDC,0,0,setup,register_worker,16,529.976270,88,7485,3240,0,0xf1a181aa0da787a5568f154f0c1aa47d7f398b7edb56846dcadd87b2601f5ca9
BSIF,0,0,setup,register_worker,17,537.574990,88,7485,3241,0,0x38fdce0afa1e09d134102b8b1d408187d1672a52d8b0365325b3ca22f9887bc7
RPPS-TDC,0,0,setup,register_worker,17,466.077413,88,7485,3242,0,0x89a6ea51335d5e31676051f33950c063393f90b924664b17d106cbd8a9b215d2
BSIF,0,0,setup,register_worker,18,503.237676,88,7485,3243,0,0x4bf7e1fe0e1db783a687591637f358a11a0bf8571dd2881072e74f36f5851f24
RPPS-TDC,0,0,setup,register_worker,18,605.108438,88,7485,3244,0,0x5780d8f5325ad246bdcf1cf0e7f888fe7aa3eeea1b2a7b021d7c7da751181394
BSIF,0,0,setup,register_worker,19,501.678063,88,7485,3245,0,0x0484bc0ff95b69859a2cd95568be41e9808125bbd293ba1d920e27a733228a7b
RPPS-TDC,0,0,setup,register_worker,19,536.780398,88,7485,3246,0,0x78741e138926f76acb4c24276af7058919224479de1b5826e06f74213cbc428f
BSIF,0,0,setup,register_worker,20,499.157569,88,7485,3247,0,0x7c353fc990fa56702adcb662df833bcef1ef717eab00443652a01dfe2bf0d6b2
RPPS-TDC,0,0,setup,register_worker,20,512.537502,88,7485,3248,0,0xa202356792854a99157ee96882d2f7d284b867bec412483e633e77137b0244b3
BSIF,0,0,setup,register_worker,21,520.554202,88,7485,3249,0,0x8df2e428c8c5b1d231ab5f5ad2ec9c55c8e123a27fed63b4e199c18c4fddc224
RPPS-TDC,0,0,setup,register_worker,21,500.310910,88,7485,3250,0,0xa884571e122f289c0612c0b8e5d9f419653edab638c08ccb43b5d1e608f97079
BSIF,0,0,setup,register_worker,22,501.097175,88,7485,3251,0,0xb3892dc40892bf3c964429ad4cf667916b1a2b69b4ed1c6c0f581ca561d18da8
RPPS-TDC,0,0,setup,register_worker,22,585.855754,88,7485,3252,0,0x60d8c82d4a0fe6b2dca2761efd7ba57133a16dc6d9fa710d4775d92d5b29e2ef
BSIF,0,0,setup,register_worker,23,500.826419,88,7485,3253,0,0x4993f8273c46d6a814583472a46ba2885eb23d340859f350442a46090771abed
RPPS-TDC,0,0,setup,register_worker,23,502.161676,88,7485,3254,0,0xc9a4ec48dbf0ed8614236054c6b8e4bf72c5eadf840f6d0ebb46248ab4237f2f
BSIF,0,0,setup,register_worker,24,502.214638,88,7485,3255,0,0xf28b9119ddebcd169604d545afb2a1bd5100e464fc4485cb6a666ffabffb11cd
RPPS-TDC,0,0,setup,register_worker,24,506.783847,88,7485,3256,0,0x2e9644a4a3a18ccbc135f95e772a440fdeaaa4366f27706c1531cb2980ad0190
BSIF,0,0,setup,register_worker,25,503.275608,88,7485,3257,0,0x06a2fadbb4a3c6b171b8d2d2250e80d55a83bac1dea451ea984ff8b93a1a876d
RPPS-TDC,0,0,setup,register_worker,25,588.891447,88,7485,3258,0,0x6c07c998365bb1083051f4ac2e9ba395db6f6c8e997c7905f2a48f348484d814
BSIF,0,0,setup,register_worker,26,501.593954,88,7485,3259,0,0x96e9ed5ada25ad692768115c05c8ddc7af9cb31bf9d051157bf6025677c734de
RPPS-TDC,0,0,setup,register_worker,26,500.725273,88,7485,3260,0,0xad52e91f69056b45a2cdd5eccb846c43e17e093ab408af61f76fba7745ed3cec
IRPP-TD,27,0,normal,publish,0,526.259646,289,16552,3261,0,0xc6f7b3b32eca77a809bc9d9951b78f21b1bc30ac40b1f4e0ddcf6a3b3866e525
IRPP-TD,27,0,normal,credential_refresh,1,483.328342,289,28406,3262,0,0x5de8ec535e4092165039e78cbd621441880fae8f5c2f2fbd1bddad02224feb72
IRPP-TD,27,0,normal,credential_refresh,2,501.473503,289,28406,3263,0,0xfa780828a6037484837413c2f2dbc19646fbb0438bd9129d8b43fc78f33ad137
IRPP-TD,27,0,normal,credential_refresh,3,590.232427,289,28406,3264,0,0x5f6cb6013176be8dd1eeb5519f93d7670d245bd28d1c07778ad7a59cd5666526
IRPP-TD,27,0,normal,credential_refresh,4,500.344348,289,28406,3265,0,0x4e3237930a63f0929599ed81bf18e80e4f7752e822ee7ac041ea24b71675a8b7
IRPP-TD,27,0,normal,credential_refresh,5,544.819621,289,28406,3266,0,0xf7dbf6d21f1e6ce2894ecc67d051d7ed74bb5cd3faad501707ee6ffdf6267f64
IRPP-TD,27,0,normal,credential_refresh,6,502.846062,289,28406,3267,0,0xbb5f96c8cca600c77c792ab15489aabf5251e4925427d7d3349bb72607ecf622
IRPP-TD,27,0,normal,credential_refresh,7,504.141970,289,28406,3268,0,0x67458a60e4e5f882dce3acb5fb3f2a04e905f273f010a94428c5974087732694
IRPP-TD,27,0,normal,credential_refresh,8,500.643848,289,28406,3269,0,0xd330b73b42f55e13f0f17dda1d26d0e6753e400912c22f4352ba85df9a16bd70
IRPP-TD,27,0,normal,credential_refresh,9,503.412721,289,28406,3270,0,0x3cde39af169af7a8d7b34a71b24e18fb33bbde2799d8bfcfce686e0cdbbf204e
IRPP-TD,27,0,normal,credential_refresh,10,534.246906,289,28406,3271,0,0x688fdc3a46d6ebb280876fb4b275d634ea370888edc0829a2c49cded74c441c9
IRPP-TD,27,0,normal,credential_refresh,11,465.755453,289,28406,3272,0,0x8f1d3ef0d569b8557358a0b99cdb3157ae52997544c62b9a08be57af83682c6d
IRPP-TD,27,0,normal,credential_refresh,12,502.261113,289,28406,3273,0,0x4c09374b294b1a143f88a5b27ee6151716ead33570a51abedf9535b5bb9058d2
IRPP-TD,27,0,normal,credential_refresh,13,501.098566,289,28406,3274,0,0x2bda8b607f54ce15f150fc8e0fadf0176e8aa019c46c768d9b2ccbecffd0b6de
IRPP-TD,27,0,normal,credential_refresh,14,500.755762,289,28406,3275,0,0xa8603a6ac683e43836dc6c2a70979e6c6dcbe8853ef1a9f82ef91c39af3b4fed
IRPP-TD,27,0,normal,credential_refresh,15,501.851621,289,28406,3276,0,0x4a016ec2ad18963e3d7c1422d88d5bda14608a4cc732976b26faa5cc18c03a23
IRPP-TD,27,0,normal,credential_refresh,16,501.023883,289,28406,3277,0,0x9d58dfe8c365e00b890865e27b9165290b5afdc5cd102b9af9a3ce2c075638a8
IRPP-TD,27,0,normal,credential_refresh,17,501.498854,289,28406,3278,0,0x25ce0272c69fe8cebb5e0fb7715ffd3f93548ed12a53324d5695279e6b4f1995
IRPP-TD,27,0,normal,credential_refresh,18,504.372813,289,28406,3279,0,0xdad23a16c90c45914a924f0739d0d44d368a8b503b3ec5a0f4d4c310541aa681
IRPP-TD,27,0,normal,credential_refresh,19,503.196680,289,28406,3280,0,0xf3e990e198fc49ef5feae3d96871a4dcb1bfb0f17710bb9e9848aadd69fce1b2
IRPP-TD,27,0,normal,credential_refresh,20,537.246547,289,28406,3281,0,0x0189427e934cbd6495b4dddb872ace8b0943b08d586dfacd4a3fafb6987b61a8
IRPP-TD,27,0,normal,credential_refresh,21,464.544839,289,28406,3282,0,0x1f3a31035f9f4602154198b5282e08f2cd542180f62849fc0af91d06d9f908ba
IRPP-TD,27,0,normal,credential_refresh,22,501.729072,289,28406,3283,0,0x00d2a9241483a65dbaaa6b01494c845e975aabfd4945347dd39df59590039857
IRPP-TD,27,0,normal,credential_refresh,23,499.166892,289,28406,3284,0,0x3654a55a5be8a20fd02fce58d538f4bbf52053c3878f085d6985f853dc0f0074
IRPP-TD,27,0,normal,credential_refresh,24,504.127233,289,28406,3285,0,0x0063d32936aaa7171d7f68743642cb4aae41017a19b441a1a12ae6b9e070d569
IRPP-TD,27,0,normal,credential_refresh,25,501.264976,289,28406,3286,0,0x122e15940a2e913eb1ff0314b4da1b214b881ec531e5a4cc55623abcbc23b6d3
IRPP-TD,27,0,normal,credential_refresh,26,502.336722,289,28406,3287,0,0x885c8a259e5563dbaf56d4f9776538bb02cebd8d803aa12faedbab4aa5963423
IRPP-TD,27,0,normal,credential_refresh,27,499.267026,289,28406,3288,0,0x4aa398cf304bad9e74a70456175b4df4590afd627fb438eb25c2e42be68bb782
IRPP-TD,27,0,normal,input_close,28,501.138253,289,18647,3289,0,0xa8e88b139fe3ff78e2a13d42dda50ade3406afbb7733839a26a8421963b294e0
IRPP-TD,27,0,normal,output_commit,29,503.687220,353,26871,3290,0,0xa6ddb63c3b01b281e527c4d1aebc2c8bf6e59cef1b3703137061f918dd86624c
IRPP-TD,27,0,normal,settle,30,570.347089,225,17763,3291,0,0x9b77d7f0785516bafb7c8b0ec69e1e5df275c4762c920ae6d3c5d89616b6222c
BSIF,27,0,normal,publish,0,493.929769,609,76767,3292,0,0xeea7c885ebd214834e0629aa49b6f7d2ae71722ca09381fef9c4c7d437704615
BSIF,27,0,normal,encrypted_upload,1,501.946577,7651,1185200,3293,0,0x071d7ee2db32454ea164be0b8f6564ba990f159a91a39d65f41e5a47fa3af255
BSIF,27,0,normal,encrypted_upload,2,502.965977,7651,1185200,3294,0,0x5a9eec9d2d8285873ba7f5fc6acef3789946f49342ced1c1054d91ddd6e5dc52
BSIF,27,0,normal,encrypted_upload,3,500.527556,7651,1185200,3295,0,0xd50382be500cc8e4062ff07f5462508b7d0d96f89b5230662af7b4167c5a00b4
BSIF,27,0,normal,encrypted_upload,4,501.326580,7651,1185200,3296,0,0x0cdcf8a6bf293f5c21a818e89bf2d4fba0e76a4603e7632a45509196c8183ff0
BSIF,27,0,normal,encrypted_upload,5,500.592163,7651,1185200,3297,0,0x3ae283c07668201af9316d5a452120017e276f561979919d68ff19340574dd96
BSIF,27,0,normal,encrypted_upload,6,503.994710,7651,1185200,3298,0,0xd61bf78ccf3ec83e0058b6c8546b248ea836160521cfe91214d99d8afc53f1bd
BSIF,27,0,normal,encrypted_upload,7,499.928730,7651,1185200,3299,0,0xce6ad3afe2633dbb0786bb6f8acff852c607c39942a4d97026a1c858a1dec4ed
BSIF,27,0,normal,encrypted_upload,8,500.852311,7651,1185200,3300,0,0x8b9099e416c90fa0c64a7f2694b496b39b6f548f3b5ad88154900ead922cf146
BSIF,27,0,normal,encrypted_upload,9,503.035903,7651,1185200,3301,0,0xdfe9e43f894109fc05c52753cee12ff988071aa9bf8836349bb9fd0fe8583a4f
BSIF,27,0,normal,encrypted_upload,10,500.929975,7651,1185200,3302,0,0x7d7009d5af5efeca1f47ca476955e13bea41ee8cc36731c11b05842cf7161ee1
BSIF,27,0,normal,encrypted_upload,11,499.637289,7651,1185200,3303,0,0x024b46fb96a0977143cdfb2e11ce2872ca5b77f7dac2465ab6e4ce38649c5661
BSIF,27,0,normal,encrypted_upload,12,515.591939,7651,1185200,3304,0,0xeced9c0b3f4777459d26706f9a253a28fd3df2c75714d72474f27ddb02290903
BSIF,27,0,normal,encrypted_upload,13,487.652215,7651,1185200,3305,0,0x526483bdd06a0fb905c7dbac1cb4c9333601980763bc62cd8be29ab65eb5b599
BSIF,27,0,normal,encrypted_upload,14,502.403951,7651,1185200,3306,0,0x89670b8a21a209f9f14a39b7f8ac6ca4ba163529eed550e693d6b225412b3472
BSIF,27,0,normal,encrypted_upload,15,498.715572,7651,1185200,3307,0,0xadf39248f6fb1c65c6e5824b92873290bf40bf0b14ce95fc2418fbced94f9c67
BSIF,27,0,normal,encrypted_upload,16,501.787661,7651,1185200,3308,0,0x76804bcf6bf66b68a15993de50bf3bd3517b91d7e894da85d82273a6c80c8897
BSIF,27,0,normal,encrypted_upload,17,484.860565,7651,1185200,3309,0,0x1c7c225d6a656050cec0b8a50bcf48b8ec3cfb49dbe5dd0be53a6f3eac994071
BSIF,27,0,normal,encrypted_upload,18,500.386592,7651,1185200,3310,0,0xdc606e5d9f61ca0f05f1aa77024d451405eb7e67a5ccd004066a516268cffc60
BSIF,27,0,normal,encrypted_upload,19,501.944134,7651,1185200,3311,0,0x178d0304af015ac1a1a1da114d5cc4ffc71e9536ea0ce6d6fa6328b687a225eb
BSIF,27,0,normal,encrypted_upload,20,504.016194,7651,1185200,3312,0,0xf99593f96f27776e9731e9eb010762303104fd9d04f17311a13034ce5992f207
BSIF,27,0,normal,encrypted_upload,21,501.478970,7651,1185200,3313,0,0xc08907175090e02cdf15a3094fe5a438dccfa787f35743f8e4b38950d760afe9
BSIF,27,0,normal,encrypted_upload,22,537.165445,7651,1185200,3314,0,0x86912d45ca19c1ca8caf70a17dd29c219f4516136d5618fda746aae1c82ab08e
BSIF,27,0,normal,encrypted_upload,23,466.414852,7651,1185200,3315,0,0x658c5e7bb17df84c8ac9fdbc9f8113b8d66fe58ab7208eeee1f78746ddce84bb
BSIF,27,0,normal,encrypted_upload,24,501.568435,7651,1185200,3316,0,0x823992d694ad716e8c0f831276d58d0a3e1e8170ccd2f32db98a5cd829e5eb0c
BSIF,27,0,normal,encrypted_upload,25,502.084448,7651,1185200,3317,0,0xc1011545cfbf9458b2fc68679c0baa8ba3264de5014666964fde43027acf90f5
BSIF,27,0,normal,encrypted_upload,26,501.667197,7651,1185200,3318,0,0xdeb01ad7fa95e79bcae776887357952b238dda27c9811230b18cd5298f7d3a18
BSIF,27,0,normal,encrypted_upload,27,499.281286,7651,1185200,3319,0,0x8855d2363db69f8e94547d3ff0d3294ceca2d2f049f3eb25172b99dc148a584c
BSIF,27,0,normal,quality_report,28,501.651785,225,18236,3320,0,0x04a444445345003399baff9286d6bf68257dc7d920f541aed18874cc911555ab
BSIF,27,0,normal,reputation_update,29,500.242996,88,7486,3321,0,0x06127f23f7921213baea8332d28f44246d285d1b0f5394f8c3923738f9fb6687
BSIF,27,0,normal,reputation_update,30,502.103121,88,7486,3322,0,0x4f7873ec2740d37fc9062ed60588ad34403067aa1617e677784883a7e7f4c1a2
BSIF,27,0,normal,reputation_update,31,501.767565,88,7486,3323,0,0x17aed72d2240d61bb4a5bc99444b2289bc52298ef9ef13276cb647d5e8bd9231
BSIF,27,0,normal,reputation_update,32,538.960957,88,7486,3324,0,0x5ec5dd776644cd44969cec53b48e0ce7f09d485ba440bfe53ab250ffaf23dbda
BSIF,27,0,normal,reputation_update,33,464.805329,88,7486,3325,0,0xbae7057d1e37dc20d2d6a37740bfce32d4d9ce6e13255b1f4ca1a8d21005af0b
BSIF,27,0,normal,reputation_update,34,501.329848,88,7486,3326,0,0xf33fa8701c5f930c089c6e0fed816a3a62a49ddd7510d60fff6498c0bb9d27a4
BSIF,27,0,normal,reputation_update,35,501.936066,88,7486,3327,0,0xe1a3ede0d67e60660ae854a345420d99e57d85044c9582f5ea4f7a640a8c909b
BSIF,27,0,normal,reputation_update,36,498.861814,88,7486,3328,0,0x5238bd4f327db26e88bbdfed2ee7ad6fb11eb96bfe8227774cd8b76859a0427c
BSIF,27,0,normal,reputation_update,37,502.602416,88,7486,3329,0,0xd6fe1a2b87ae3276fbbc9f3f482f3a839f3da7822817d3bb4ade3acfb8b98fbf
BSIF,27,0,normal,reputation_update,38,502.530156,88,7486,3330,0,0x8d404004e865749403d7d4ba09e17f2679f7f970253877831d27a768adeb3166
BSIF,27,0,normal,reputation_update,39,501.280804,88,7486,3331,0,0xa316d70b24922b6787de4c148014a11091d84592e6b9dbc4c35e5bd3c87ef851
BSIF,27,0,normal,reputation_update,40,501.458312,88,7486,3332,0,0x19e3a732f9b8ddf377354660b94e575db9b321bf8b14dc8c6311fe85b1dbe7e3
BSIF,27,0,normal,reputation_update,41,501.763437,88,7486,3333,0,0x8707bf2994ade6ec0cbc58c9c1c9a1e98eac9b08b51cd91b6f386732b2ccf526
BSIF,27,0,normal,reputation_update,42,523.838784,88,7486,3334,0,0xafad6f8e56b4028383d37e88201fe4a56c02419f361e667facb385f42d9135fc
BSIF,27,0,normal,reputation_update,43,479.749782,88,7486,3335,0,0x2bfef00e330f4c93fa768811e3f22ba4ba062bb3ff654cde80a74761526a7c6b
BSIF,27,0,normal,reputation_update,44,499.007367,88,7486,3336,0,0x21fcf47e2301dc3c7b10524e51a75a3ec3d60f4e8395f282915d10aba99278eb
BSIF,27,0,normal,reputation_update,45,501.664385,88,7486,3337,0,0x96f71d62416585be9feccad81214465e7ce10587066d3040ed7bdcce6b35afc2
BSIF,27,0,normal,reputation_update,46,502.583254,88,7486,3338,0,0xb1b0b7d8620ed7f0c0a8214e0cd7102ea2c55fedda0da22accadce28d0f9e91d
BSIF,27,0,normal,reputation_update,47,502.591538,88,7486,3339,0,0x6b581f0744b4630c735ad6bbd15a2858ced565ad094838411517db0ac7b47c8e
BSIF,27,0,normal,reputation_update,48,497.773012,88,7486,3340,0,0xd8de55b42a1c497b118d92f4482d57743ff20e2b9f9f11fc154ac5c7fe6af62d
BSIF,27,0,normal,reputation_update,49,502.700851,88,7486,3341,0,0x70985670979746768cc29bc4469562daec4336546d12fb63c44fb7fbdb526669
BSIF,27,0,normal,reputation_update,50,501.836912,88,7486,3342,0,0xdbbef2cac0d8ba5456a413278383d7d561635907641c4ad5a13755b2bcb0ba54
BSIF,27,0,normal,reputation_update,51,500.710711,88,7486,3343,0,0x97f21c0f85634cd9537d9814fe197bd537c4294f51628d160e3577959560ae78
BSIF,27,0,normal,reputation_update,52,501.710204,88,7486,3344,0,0x6c530533a74aaeddf1e5b2f8485596760ca8b0c19aca8b9d692a246e1e17afb7
BSIF,27,0,normal,reputation_update,53,501.570851,88,7486,3345,0,0x266d5437099b824f1ccb012e23cec478ee7e2c28c614dd4d75ec0ebbac9f86bd
BSIF,27,0,normal,reputation_update,54,502.906156,88,7486,3346,0,0xb6f4c55928de8489c5921934b7bf8e97a627f16bff191e401299fcbf083fca22
BSIF,27,0,normal,reputation_update,55,501.037840,88,7486,3347,0,0x8ea406ea1379fcbfc8dce739d260e910731d86adf97aca5b09cdc8d7c32c48a3
BSIF,27,0,normal,settle,56,501.277113,225,11065,3348,0,0x32c593221e0a01e4499a22335c14a95c9f1b8fddab4694f1a9f29447e4e15b69
RPPS-TDC,27,0,normal,publish,0,500.808382,609,76767,3349,0,0xca15df4d7e9ada0c3af3cb9546b503c87dbd5b4c1f85f93595979b18535d4906
RPPS-TDC,27,0,normal,encrypted_upload,1,500.013490,7235,1119312,3350,0,0x5a3d6f1844d77d7db022fd143b38f55f5594803a2a27ac8fcb65bb9260b4b2c3
RPPS-TDC,27,0,normal,encrypted_upload,2,503.689036,7235,1119312,3351,0,0xfd8d67164c8874d508c1394b70af2906fc33cff5bbbfa5bddf21bd71899af360
