protocol,n,run,audit_mode,phase,tx_index,latency_ms,ledger_bytes,gas_used,block_number,status,tx_hash
IRPP-TD,27,0,proactive,audit_vote,30,499.141307,353,38052,2955,0,0xafb9e470f0e34e79388fa417a9f952cf4906a3e38538cf50c4675b530989deb9
IRPP-TD,27,0,proactive,audit_vote,31,501.595122,353,38052,2956,0,0x2524cf2938198930d5866d480823379f6f69cf2d7585e545ae8d48cd398ad7cc
IRPP-TD,27,0,proactive,audit_vote,32,500.325213,353,50314,2957,0,0x522d562f7959d8abe7d7d7592854b88b55e5e37f350adf4688eb5c797dd6ee46
IRPP-TD,27,0,proactive,audit_vote,33,502.832325,353,50314,2958,0,0x3f46bece87480ed6ab63f4f2204829ab55136c3cb6be55cbc2a6f0cb3e84ff7a
IRPP-TD,27,0,proactive,audit_vote,34,501.698663,353,50314,2959,0,0x6ed33c8967446cc5d1d8ea82c6d193f9ec6599b920e9aed4c87107f94e85211f
IRPP-TD,27,0,proactive,settle,35,502.771856,225,13429,2960,0,0xcf7ac3dd13f622dcfc7089926fa9fbdc7452042bf4ab310540d4d1dd600b584b
IRPP-TD,27,0,challenged,publish,0,499.859820,289,16530,2961,0,0xed8f0fe92f6bef5b28d911e5f8434aad90309b123ab530154b5919edc488efb8
IRPP-TD,27,0,challenged,credential_refresh,1,500.945974,289,28384,2962,0,0xc602aad47b3bc8b9bfc9228cb5ed28c126037c4d820d7b70a7cc72d2e66f1c3c
IRPP-TD,27,0,challenged,credential_refresh,2,500.937481,289,28384,2963,0,0x072f77908c42400cface1cc98f2f5e51fd5f4896c59037c9d970982fdde58d36
IRPP-TD,27,0,challenged,credential_refresh,3,501.133379,289,28384,2964,0,0x1134435253180493fdef38ab000d80c81180b1367439e19bc45150a2f7113e1c
IRPP-TD,27,0,challenged,credential_refresh,4,502.951354,289,28384,2965,0,0xb7c34a6f88fea666a411b269e85d889801e9e4940ec279418a3f534468d8d6a7
IRPP-TD,27,0,challenged,credential_refresh,5,516.630034,289,28384,2966,0,0x01b84233b8d70e230d6765ca72a668aaeb14403f431e17eefbaa2afd80eea1d2
IRPP-TD,27,0,challenged,credential_refresh,6,484.902468,289,28384,2967,0,0xb27b40e535ef947f1a8e6507e816358a3c4339f998f23be909bb88f3da42f99b
IRPP-TD,27,0,challenged,credential_refresh,7,502.236099,289,28384,2968,0,0x20c0941eb771c95c43df2f3a57e7024fa7fdabc89450d28b78da3ebdcad7a43b
IRPP-TD,27,0,challenged,credential_refresh,8,499.315219,289,28384,2969,0,0x82e11d7587a1549984784c226cd2d9d2392029f72fcf95405956efffa22bd0d0
IRPP-TD,27,0,challenged,credential_refresh,9,501.107037,289,28384,2970,0,0x5e554ce676cd6b72204215ab17f9c7174813f4c835cf6c697b13b2ca4106ce56
IRPP-TD,27,0,challenged,credential_refresh,10,501.653765,289,28384,2971,0,0x26329c8027de7cbb4dd821ab5a5e85c07b8d12f3fd336c256d59bb14a5addd2e
IRPP-TD,27,0,challenged,credential_refresh,11,501.633339,289,28384,2972,0,0x8939f9716e715ad854852d9d7b280856434c4cfd4f6ffcba2bc438bd76a3e05b
IRPP-TD,27,0,challenged,credential_refresh,12,498.531853,289,28384,2973,0,0x3403ee7b909749f8ed41ad9cd19476f2b4ca772ee386d439d07e0185319e2e5d
IRPP-TD,27,0,challenged,credential_refresh,13,501.656131,289,28384,2974,0,0x9d4b01e8ada46cf77c3e128cffd1013ceeb2184e4ebc9c16bf9f4e8f60f11ba9
IRPP-TD,27,0,challenged,credential_refresh,14,499.527089,289,28384,2975,0,0x44745a5be99db6180f49eb0c97b375ff69fe2b7ab43422ebcea0ffd6f6078fad
IRPP-TD,27,0,challenged,credential_refresh,15,501.682576,289,28384,2976,0,0x87637a35783db19900ba7e4759591d0efc7a85ced79814e6aabeaa8250032b50
IRPP-TD,27,0,challenged,credential_refresh,16,503.261018,289,28384,2977,0,0xa5b12c9f84886916352e4ab55559ded5adb4b2d70dfb479ffb2c476d3cbe949c
IRPP-TD,27,0,challenged,credential_refresh,17,499.550067,289,28384,2978,0,0xb1f753779269041135a686ccde8cd13690d27e47f3502112788547490b99a182
IRPP-TD,27,0,challenged,credential_refresh,18,501.469933,289,28384,2979,0,0x7cfb33201d61acb683c61a53da72c048db8d3626579201823a822ba4a2677673
IRPP-TD,27,0,challenged,credential_refresh,19,504.197872,289,28384,2980,0,0x0495e4af221272c770b2c4d8a2bb6505e020f1fe2d7e0a1e065ec002a1d75fca
IRPP-TD,27,0,challenged,credential_refresh,20,501.072601,289,28384,2981,0,0x6faaa14eb48892dafb3e99af07f3fcc22f9f76470864ae7fe9c0eb9a3ad1b4e1
IRPP-TD,27,0,challenged,credential_refresh,21,591.727257,289,28384,2982,0,0x99793ffa87f9556d6ee1ebaa3d45e56192bd8d6e5f3af19a6b64a5345ed4c474
IRPP-TD,27,0,challenged,credential_refresh,22,502.221423,289,28384,2983,0,0xf31513f5ca1e0f962f62ebd81874ef8291bb5f923ff453e7e97e68bc70bcb179
IRPP-TD,27,0,challenged,credential_refresh,23,507.624064,289,28384,2984,0,0x8e181850654d89c7222b569619455a0f3901700be0dbe004a5173e10e5c10d5e
IRPP-TD,27,0,challenged,credential_refresh,24,502.296461,289,28384,2985,0,0x3d4e5476448ccf8ab08cb53d96472d3276cb4d8997c20ae401cb9500b6552ea0
IRPP-TD,27,0,challenged,credential_refresh,25,510.253576,289,28384,2986,0,0xd20643d19a9aedd00e36acee1fe2e3c7a1d885bdc27836dd5f941997ec5363e6
IRPP-TD,27,0,challenged,credential_refresh,26,486.977265,289,28384,2987,0,0x4230ca018a8ed6c32ea8dbb7caa894adbff6e96945fed7cf2f055eb1e759bb8d
IRPP-TD,27,0,challenged,credential_refresh,27,499.872492,289,28384,2988,0,0x1fda18f97c9b6522d0d776414c376f2b6731e44a7bd4d31603a76fff88f12597
IRPP-TD,27,0,challenged,input_close,28,502.442863,289,18625,2989,0,0x34b3d159c8f3dddccde716c1aef4c60454e6e82fae079e3a05bfeb759caa6bc7
IRPP-TD,27,0,challenged,output_commit,29,503.930318,353,26849,2990,0,0xdfb15ff9215feaf7cf2833613d5e8be08f1da414f1b823d08da5d2d73e03f384
IRPP-TD,27,0,challenged,challenge,30,499.751630,288,4411,2991,0,0xcb38f77a8e12af510dd488811006f764778ded3fc9b445e89192ff33845c9ec0
IRPP-TD,27,0,challenged,audit_vote,31,499.869766,353,38052,2992,0,0xfda8f70e467d1e64ccc8f5880f587771915b13cf62c8767a478d3bf2a284dc3e
IRPP-TD,27,0,challenged,audit_vote,32,505.075174,353,38052,2993,0,0xdaa630520ebeba1d3ac5e3bc0da6449e9461b550fdb685a49ce7eaf3b664d0ac
IRPP-TD,27,0,challenged,audit_vote,33,500.519732,353,50314,2994,0,0x5ef2ce162190caa44a3067b37d7b53a7bd1b5ff061301e7cfc53a7397efebffe
IRPP-TD,27,0,challenged,audit_vote,34,602.754808,353,50314,2995,0,0x6f2b0054c63b2a0d8c7b551a3087a8d6bad36b87b37c7f2ff3a83e1a7c3260e1
IRPP-TD,27,0,challenged,audit_vote,35,400.949698,353,50314,2996,0,0x0cc275718dd8e17376f043567ca35092bfda0072306242dbd1240e306eccd850
IRPP-TD,27,0,challenged,settle,36,501.951453,225,13429,2997,0,0xbb249884f19a3dbed00320cc8111ae41effbb6adecc1190890b649e1d288bc23
IRPP-TD,27,0,delayed,publish,0,460.915411,289,16530,2998,0,0x5a587f312da48198267e1a6503ee42035c5fb26a77f41926fdb1a36667f80bb6
IRPP-TD,27,0,delayed,credential_refresh,1,498.644762,289,28384,2999,0,0x026f96672596c884a28f94937153cbd1a9690e1b2eb2a2deb9779e5816f75b7f
IRPP-TD,27,0,delayed,credential_refresh,2,503.031634,289,28384,3000,0,0x63e4eac54d876cd45da7d447cbb657b9c4b6f3207d3b8376f79d2eb82dc21954
IRPP-TD,27,0,delayed,credential_refresh,3,502.932468,289,28384,3001,0,0xa1028591c1ffb9083264bff28d0261b064cba98ad2641deaf31b341e0e4da374
IRPP-TD,27,0,delayed,credential_refresh,4,500.132718,289,28384,3002,0,0x111b03b9fdbfe2d040ad51bfda7ffaa1cdcf051aa69d7e7d9cbdb0a27d6fdd5a
IRPP-TD,27,0,delayed,credential_refresh,5,502.405269,289,28384,3003,0,0x82d6af01af360b39e6259132297f1a111d4dc47a63980486fc6b38a4aa24949f
IRPP-TD,27,0,delayed,credential_refresh,6,500.251614,289,28384,3004,0,0x21223266d03d7d20a3042f64f158221ec30d82529705db371b1391a71742a726
IRPP-TD,27,0,delayed,credential_refresh,7,500.119875,289,28384,3005,0,0xa5aba0b6cdd13aa94df09f4a98eadc5e56764d6a79a1d2dea535588067853282
IRPP-TD,27,0,delayed,credential_refresh,8,638.181633,289,28384,3006,0,0x3eeaebbdf26820156e8ff320b42406506d5ffba1cc3621f903b35fd4ca7de1ea
IRPP-TD,27,0,delayed,credential_refresh,9,366.510656,289,28384,3007,0,0xeb2c78040e4754045e0b11655de0faf8d8b51a928c6b764b2eafc7fdd336beae
IRPP-TD,27,0,delayed,credential_refresh,10,480.620170,289,28384,3008,0,0x095201df691031719d406ed9db5df51ac80856addb97ed43bdd2991a85a61f56
IRPP-TD,27,0,delayed,credential_refresh,11,500.032312,289,28384,3009,0,0xef3ebfda4eb033741a39e578afd712e81de7772857b6e15d3fb5aff0866561f8
IRPP-TD,27,0,delayed,credential_refresh,12,501.537687,289,28384,3010,0,0x0bf38b6fcd4b3edd6bc14983c8f161a8bae5ff3beee55d398451c1dc25675577
IRPP-TD,27,0,delayed,credential_refresh,13,500.810956,289,28384,3011,0,0x7718747104f409c515ab54b6e80cf9b17f83f9a30c0f4f973715ca7d94128686
IRPP-TD,27,0,delayed,credential_refresh,14,501.434635,289,28384,3012,0,0x8618d1efb1bf17bfe39e416654049e023b6a04dd038d28638aab4366ec8a926e
IRPP-TD,27,0,delayed,credential_refresh,15,505.155660,289,28384,3013,0,0x961bf075b60a196778575b39a7a725bda539f982780781a171b1b7b434a16f35
IRPP-TD,27,0,delayed,credential_refresh,16,546.571268,289,28384,3014,0,0x3b80a2ae2596dfe8923bfae34ea1220608f5559c32a661250bf51950075d35f7
IRPP-TD,27,0,delayed,credential_refresh,17,501.765906,289,28384,3015,0,0xf2dcbabc4d8ff19684d629cfb607689ae904403e02ff5e3bc5f96c56f0fc4952
IRPP-TD,27,0,delayed,credential_refresh,18,538.225644,289,28384,3016,0,0x97b629d5fbff6d05e13a06b7f5e4902811b6777a1d4839a376c4171ff5c6246c
IRPP-TD,27,0,delayed,credential_refresh,19,501.337624,289,28384,3017,0,0x0c2f54db94e009d6b7270feb991991cb7b96aa1b6aff908ef649260d18ae73ef
IRPP-TD,27,0,delayed,credential_refresh,20,503.727963,289,28384,3018,0,0x7ac9028d0847fb32647425743a385d4d09057cc037de0916849914853cc57c7e
IRPP-TD,27,0,delayed,credential_refresh,21,499.865225,289,28384,3019,0,0x31178c407f7f4f56f512444bb58f5d608841c639c163ea5cec39545c643acf73
IRPP-TD,27,0,delayed,credential_refresh,22,502.643131,289,28384,3020,0,0xdfee87f47f82c3732162e01c30d8d228b465b6d12b7e86ed8d6b1623c16ba166
IRPP-TD,27,0,delayed,credential_refresh,23,498.447583,289,28384,3021,0,0xe8ad17c76ad41d5782bf1eecfbf4849ba482be65b748f0e6f21f0b0fcd64a3c6
IRPP-TD,27,0,delayed,credential_refresh,24,504.045491,289,28384,3022,0,0x5d53c07fa3b43fc97066dab6741c03f8a5f7668f3e01fce705c5ea3c43d567db
IRPP-TD,27,0,delayed,credential_refresh,25,501.188214,289,28384,3023,0,0x1e59807b2e97bd329529bbddc2cefabf5d34ca51426f72944f729b91672a3eb2
IRPP-TD,27,0,delayed,credential_refresh,26,501.827157,289,28384,3024,0,0x3093bf3c2c2d84bef11153ec33bebda34195fce7b746dcecbe0e6a4a39f2d3bb
IRPP-TD,27,0,delayed,credential_refresh,27,502.738335,289,28384,3025,0,0x5b1d320f6f19cc7e8f3a8387109e6565a2695cf00473f31fb94441bab0402b79
IRPP-TD,27,0,delayed,input_close,28,535.543095,289,18625,3026,0,0x23b1ae68a96003b0a1c1d8e94f5b24c9aeebf0382be74a6e3612a8c317efce4c
IRPP-TD,27,0,delayed,output_commit,29,468.792090,353,26849,3027,0,0x2eafb3a10124d3b4898121335f823a72e47bf7880fe5e7da0311c828c8223f79
IRPP-TD,27,0,delayed,challenge,30,498.331784,288,4411,3028,0,0x5ba58cdc0c0c13a8ec3f729436d7e13c1cb07f33cae067088a77f8d6e3a03c38
IRPP-TD,27,0,delayed,audit_vote,31,503.161336,353,38052,3029,0,0x9766c90614d908f5c891b7cde2b4e03a8641218b91b753026e40d5ebdb24e9a2
IRPP-TD,27,0,delayed,audit_vote,32,504.512854,353,38052,3030,0,0x73ba48f6eaf79bc099529a862b624647e33aff94e20f69ca45e6ebfa3a3b322c
IRPP-TD,27,0,delayed,audit_vote,33,500.376870,353,50314,3031,0,0x77766bc3231fcfca1118872e3ba4284f64a574a256e4ffd6e5c332f0a4337ddb
IRPP-TD,27,0,delayed,audit_vote,34,500.352962,353,50314,3032,0,0x0acf710a69ef7ec3109cb866ec625db82cb35d9fbe418daa6352606088d1f469
IRPP-TD,27,0,delayed,audit_vote,35,503.209918,353,50314,3033,0,0xacd5a6986799bfcc74eaccf7cfe2cd2ad7e68ebc769a7781deb78542616e7b9e
IRPP-TD,27,0,delayed,settle,36,499.691137,225,13429,3034,0,0xf028d172332cc1d03b961fb9d1c16ec26b0dbf71d4138f93a023fffd9b9bfcee
